city,year,make,model,trim,odometer,fuel,trans,rto,price,segment,seller_type,locality,pincode,age,avg_km_per_year,usage_category,price_per_year,locality_density,make_model_trim_combo,popularity_score,make_model_year_avg_price,price_deviation_pct
bangalore,2023.0,kia,sonet,gtx plus 1.5 at,32420.0,diesel,automatic,ka-03,1140000.0,mass market,s1 owned,gt world mall,560023.0,3.0,10806.67,medium,380000.0,772,kia_sonet_gtx plus 1.5 at,461,960886.03,18.64
bangalore,2015.0,tata,zest,xt petrol,73244.0,petrol,manual,ka-51,339000.0,mass market,s1 owned,bhoruka tech park,560066.0,11.0,6658.55,low,30818.18,1207,tata_zest_xt petrol,139,343054.31,-1.18
bangalore,2022.0,hyundai,new i20 n line,n8 1.0 turbo gdi dct,43255.0,petrol,automatic,ka-04,859000.0,mass market,s1 owned,bellahalli,560064.0,4.0,10813.75,medium,214750.0,15091,hyundai_new i20 n line_n8 1.0 turbo gdi dct,77,857502.38,0.17
bangalore,2015.0,hyundai,xcent,base 1.2,114667.0,petrol,manual,ka-53,269000.0,mass market,s1 owned,bellahalli,560064.0,11.0,10424.27,medium,24454.55,15091,hyundai_xcent_base 1.2,202,366759.34,-26.65
bangalore,2021.0,tata,altroz,xt petrol,43181.0,petrol,manual,ka-53,580000.0,mass market,s1 owned,bellahalli,560064.0,5.0,8636.2,medium,116000.0,15091,tata_altroz_xt petrol,158,536138.81,8.18
bangalore,2016.0,skoda,rapid,ambition 1.6 mpi mt,53596.0,petrol,manual,ka-51,464963.0,mass market,s1 owned,yeswanthpur,560022.0,10.0,5359.6,low,46496.3,628,skoda_rapid_ambition 1.6 mpi mt,292,476632.65,-2.45
bangalore,2018.0,maruti suzuki,dzire,vxi amt,80861.0,petrol,automatic,ka-51,410000.0,mass market,direct seller,f3 1st floor venkata sri nilaya horamavu agara main road horamavu,560066.0,8.0,10107.62,medium,51250.0,2,maruti suzuki_dzire_vxi amt,372,522123.93,-21.47
bangalore,2011.0,hyundai,i20,magna (o) 1.4 crdi,84288.0,diesel,manual,ka-03,278000.0,mass market,direct seller,47 1 narayanappa block 6th cross sheshadri road benson town post 46 null,560066.0,15.0,5619.2,low,18533.33,3,hyundai_i20_magna (o) 1.4 crdi,397,227664.95,22.11
bangalore,2019.0,maruti suzuki,new wagon-r,vxi (o) 1.2,63248.0,petrol,manual,ka-05,469000.0,mass market,direct seller,100 ft road padmanabha nagar,560066.0,7.0,9035.43,medium,67000.0,2,maruti suzuki_new wagon-r_vxi (o) 1.2,116,444000.0,5.63
bangalore,2018.0,maruti suzuki,dzire,zxi plus,62350.0,petrol,manual,ka-05,551783.0,mass market,s1 owned,gandhi nagar,560009.0,8.0,7793.75,low,68972.88,749,maruti suzuki_dzire_zxi plus,372,522123.93,5.68
bangalore,2018.0,renault,kwid,climber 1.0,62319.0,petrol,manual,ka-19,285990.0,mass market,s1 owned,yeswanthpur,560022.0,8.0,7789.88,low,35748.75,628,renault_kwid_climber 1.0,1138,299285.16,-4.44
bangalore,2017.0,hyundai,creta,sx plus at 1.6 petrol,66146.0,petrol,automatic,ka-04,743900.0,mass market,s1 owned,nexus whitefield,560066.0,9.0,7349.56,low,82655.56,770,hyundai_creta_sx plus at 1.6 petrol,1190,745794.5,-0.25
bangalore,2019.0,maruti suzuki,dzire,zxi plus,74220.0,petrol,manual,ka-05,478700.0,mass market,s1 owned,koramangala,560034.0,7.0,10602.86,medium,68385.71,630,maruti suzuki_dzire_zxi plus,372,546036.59,-12.33
bangalore,2018.0,renault,kwid,rxl,74196.0,petrol,manual,ka-09,247822.0,mass market,s1 owned,bhoruka tech park,560066.0,8.0,9274.5,medium,30977.75,1207,renault_kwid_rxl,1138,299285.16,-17.2
bangalore,2020.0,volkswagen,polo,highline plus 1.0,70660.0,petrol,manual,ka-09,651900.0,mass market,s1 owned,bellahalli,560064.0,6.0,11776.67,medium,108650.0,15091,volkswagen_polo_highline plus 1.0,580,678384.66,-3.9
bangalore,2013.0,maruti suzuki,alto k10,vxi,61698.0,petrol,manual,ka-19,197896.0,mass market,s1 owned,bhoruka tech park,560066.0,13.0,4746.0,low,15222.77,1207,maruti suzuki_alto k10_vxi,655,208306.16,-5.0
bangalore,2018.0,maruti suzuki,swift,zxi amt,41058.0,petrol,automatic,ka-53,540595.0,mass market,s1 owned,bhoruka tech park,560066.0,8.0,5132.25,low,67574.38,1207,maruti suzuki_swift_zxi amt,1070,530852.27,1.84
bangalore,2018.0,honda,jazz,1.2l i-vtec v,72397.0,petrol,manual,ka-20,423074.0,mass market,s1 owned,bellahalli,560064.0,8.0,9049.62,medium,52884.25,15091,honda_jazz_1.2l i-vtec v,369,497934.68,-15.03
bangalore,2016.0,maruti suzuki,baleno,zeta petrol 1.2,46078.0,petrol,manual,ka-53,510000.0,mass market,s1 owned,bellahalli,560064.0,10.0,4607.8,low,51000.0,15091,maruti suzuki_baleno_zeta petrol 1.2,1056,487305.46,4.66
bangalore,2019.0,tata,tiago,xt petrol,82100.0,petrol,manual,ka-26,347714.0,mass market,s1 owned,nexus whitefield,560066.0,7.0,11728.57,medium,49673.43,770,tata_tiago_xt petrol,544,409926.93,-15.18
bangalore,2022.0,maruti suzuki,celerio,zxi plus ags,35855.0,petrol,automatic,ka-51,519308.0,mass market,s1 owned,bellahalli,560064.0,4.0,8963.75,medium,129827.0,15091,maruti suzuki_celerio_zxi plus ags,692,514412.27,0.95
bangalore,2023.0,renault,kwid,rxt 1.0 amt,21504.0,petrol,automatic,ka-03,431200.0,mass market,s1 owned,bhoruka tech park,560066.0,3.0,7168.0,low,143733.33,1207,renault_kwid_rxt 1.0 amt,1138,439328.21,-1.85
bangalore,2018.0,renault,kwid,rxl,49979.0,petrol,manual,ka-50,277302.0,mass market,s1 owned,gandhi nagar,560009.0,8.0,6247.38,low,34662.75,749,renault_kwid_rxl,1138,299285.16,-7.35
bangalore,2018.0,hyundai,elite i20,asta 1.2 cvt,69853.0,petrol,automatic,ka-02,581100.0,mass market,s1 owned,bellahalli,560064.0,8.0,8731.62,medium,72637.5,15091,hyundai_elite i20_asta 1.2 cvt,866,556265.69,4.46
bangalore,2021.0,hyundai,grand i10 nios,sportz 1.2 kappa vtvt,44620.0,petrol,manual,ka-19,532029.0,mass market,s1 owned,bellahalli,560064.0,5.0,8924.0,medium,106405.8,15091,hyundai_grand i10 nios_sportz 1.2 kappa vtvt,248,570299.78,-6.71
bangalore,2016.0,skoda,rapid,ambition 1.6 mpi mt,53596.0,petrol,manual,ka-51,467652.0,mass market,s1 owned,yeswanthpur,560022.0,10.0,5359.6,low,46765.2,628,skoda_rapid_ambition 1.6 mpi mt,292,476632.65,-1.88
bangalore,2017.0,hyundai,creta,sx plus at 1.6 petrol,79136.0,petrol,automatic,ka-05,750535.0,mass market,s1 owned,koramangala,560034.0,9.0,8792.89,medium,83392.78,630,hyundai_creta_sx plus at 1.6 petrol,1190,745794.5,0.64
bangalore,2017.0,hyundai,grand i10,asta 1.2 kappa vtvt,47120.0,petrol,manual,ka-50,436500.0,mass market,s1 owned,nexus whitefield,560066.0,9.0,5235.56,low,48500.0,770,hyundai_grand i10_asta 1.2 kappa vtvt,1056,436870.7,-0.08
bangalore,2017.0,renault,kwid,rxt 1.0,67078.0,petrol,manual,ka-20,256700.0,mass market,s1 owned,nexus whitefield,560066.0,9.0,7453.11,low,28522.22,770,renault_kwid_rxt 1.0,1138,282410.95,-9.1
bangalore,2023.0,nissan,magnite,xv premium turbo,55742.0,petrol,manual,ka-25,640163.0,mass market,s1 owned,bhoruka tech park,560066.0,3.0,18580.67,high,213387.67,1207,nissan_magnite_xv premium turbo,149,724131.94,-11.6
bangalore,2021.0,datsun,redi go,t(o) 1.0,44014.0,petrol,manual,ka-01,293280.0,mass market,s1 owned,gandhi nagar,560009.0,5.0,8802.8,medium,58656.0,749,datsun_redi go_t(o) 1.0,79,259711.25,12.93
bangalore,2021.0,kia,sonet,gtx plus 1.5,66008.0,diesel,manual,ka-05,857500.0,mass market,s1 owned,bellahalli,560064.0,5.0,13201.6,medium,171500.0,15091,kia_sonet_gtx plus 1.5,461,810061.46,5.86
bangalore,2017.0,jeep,compass,limited 2.0 diesel,119234.0,diesel,manual,ka-03,743194.0,mass market,s1 owned,bhoruka tech park,560066.0,9.0,13248.22,medium,82577.11,1207,jeep_compass_limited 2.0 diesel,205,840074.36,-11.53
bangalore,2022.0,toyota,innova crysta,2.4 vx 8 str,28485.0,diesel,manual,ka-05,2398549.0,mass market,s1 owned,bhoruka tech park,560066.0,4.0,7121.25,low,599637.25,1207,toyota_innova crysta_2.4 vx 8 str,52,2118637.64,13.21
bangalore,2016.0,maruti suzuki,baleno,delta cvt petrol 1.2,66700.0,petrol,automatic,ka-25,445913.0,mass market,s1 owned,bellahalli,560064.0,10.0,6670.0,low,44591.3,15091,maruti suzuki_baleno_delta cvt petrol 1.2,1056,487305.46,-8.49
bangalore,2016.0,hyundai,creta,base 1.6 petrol,64091.0,petrol,manual,ka-04,528800.0,mass market,s1 owned,bellahalli,560064.0,10.0,6409.1,low,52880.0,15091,hyundai_creta_base 1.6 petrol,1190,737901.87,-28.34
bangalore,2017.0,renault,kwid,rxt 1.0,53354.0,petrol,manual,ka-19,272943.0,mass market,s1 owned,bhoruka tech park,560066.0,9.0,5928.22,low,30327.0,1207,renault_kwid_rxt 1.0,1138,282410.95,-3.35
bangalore,2022.0,hyundai,venue,e 1.2,30338.0,petrol,manual,ka-03,659800.0,mass market,s1 owned,gandhi nagar,560009.0,4.0,7584.5,low,164950.0,749,hyundai_venue_e 1.2,448,874787.8,-24.58
bangalore,2015.0,honda,jazz,1.5l i-dtec vx,68910.0,diesel,manual,ka-02,370800.0,mass market,s1 owned,bellahalli,560064.0,11.0,6264.55,low,33709.09,15091,honda_jazz_1.5l i-dtec vx,369,361922.93,2.45
bangalore,2016.0,renault,kwid,rxt 0.8 (o),81783.0,petrol,manual,ka-36,209567.0,mass market,s1 owned,gt world mall,560023.0,10.0,8178.3,medium,20956.7,772,renault_kwid_rxt 0.8 (o),1138,256025.95,-18.15
bangalore,2018.0,datsun,redi go,t (o),40640.0,petrol,manual,ka-14,188782.0,mass market,s1 owned,bhoruka tech park,560066.0,8.0,5080.0,low,23597.75,1207,datsun_redi go_t (o),79,215082.73,-12.23
bangalore,2019.0,maruti suzuki,swift,vxi amt,48842.0,petrol,automatic,ka-05,505592.0,mass market,s1 owned,nexus whitefield,560066.0,7.0,6977.43,low,72227.43,770,maruti suzuki_swift_vxi amt,1070,554750.35,-8.86
bangalore,2021.0,volkswagen,polo,highline plus 1.0,108645.0,petrol,manual,ka-44,639000.0,mass market,s1 owned,gandhi nagar,560009.0,5.0,21729.0,high,127800.0,749,volkswagen_polo_highline plus 1.0,580,677973.59,-5.75
bangalore,2022.0,tata,tiago,xza plus petrol,45968.0,petrol,automatic,ka-12,489900.0,mass market,s1 owned,bhoruka tech park,560066.0,4.0,11492.0,medium,122475.0,1207,tata_tiago_xza plus petrol,544,563580.12,-13.07
bangalore,2019.0,tata,nexon,xm petrol,55820.0,petrol,manual,ka-04,559802.0,mass market,s1 owned,yeswanthpur,560022.0,7.0,7974.29,low,79971.71,628,tata_nexon_xm petrol,764,632694.35,-11.52
bangalore,2015.0,hyundai,grand i10,asta at 1.2 kappa vtvt,70883.0,petrol,automatic,ka-22,365400.0,mass market,s1 owned,bellahalli,560064.0,11.0,6443.91,low,33218.18,15091,hyundai_grand i10_asta at 1.2 kappa vtvt,1056,365538.18,-0.04
bangalore,2019.0,tata,tiago,xza petrol,52754.0,petrol,automatic,ka-41,416400.0,mass market,s1 owned,yeswanthpur,560022.0,7.0,7536.29,low,59485.71,628,tata_tiago_xza petrol,544,409926.93,1.58
bangalore,2022.0,tata,nexon,xz plus petrol,50400.0,petrol,manual,ka-01,724011.0,mass market,s1 owned,bhoruka tech park,560066.0,4.0,12600.0,medium,181002.75,1207,tata_nexon_xz plus petrol,764,843586.63,-14.17
bangalore,2019.0,hyundai,elite i20,magna plus 1.2,73553.0,petrol,manual,ka-04,504400.0,mass market,s1 owned,bellahalli,560064.0,7.0,10507.57,medium,72057.14,15091,hyundai_elite i20_magna plus 1.2,866,597678.2,-15.61
bangalore,2017.0,skoda,rapid,style 1.6 mpi,78873.0,petrol,manual,ka-51,508561.0,mass market,s1 owned,bellahalli,560064.0,9.0,8763.67,medium,56506.78,15091,skoda_rapid_style 1.6 mpi,292,558269.24,-8.9
bangalore,2021.0,mahindra,xuv300,w6 1.2 petrol,51283.0,petrol,manual,ka-06,637000.0,mass market,s1 owned,bellahalli,560064.0,5.0,10256.6,medium,127400.0,15091,mahindra_xuv300_w6 1.2 petrol,333,727629.32,-12.46
bangalore,2022.0,mahindra,thar,lx ht petrol 4wd mt,44522.0,petrol,manual,ka-51,1107900.0,mass market,s1 owned,nexus whitefield,560066.0,4.0,11130.5,medium,276975.0,770,mahindra_thar_lx ht petrol 4wd mt,237,1252897.38,-11.57
bangalore,2013.0,ford,ecosport,titanium 1.5l petrol,126504.0,petrol,manual,ka-53,335801.0,mass market,s1 owned,nexus whitefield,560066.0,13.0,9731.08,medium,25830.85,770,ford_ecosport_titanium 1.5l petrol,540,372406.51,-9.83
bangalore,2016.0,hyundai,elite i20,sportz 1.2,73712.0,petrol,manual,ka-03,438000.0,mass market,s1 owned,nexus whitefield,560066.0,10.0,7371.2,low,43800.0,770,hyundai_elite i20_sportz 1.2,866,484737.67,-9.64
bangalore,2016.0,hyundai,creta,sx plus 1.6 petrol,77192.0,petrol,manual,ka-03,666500.0,mass market,s1 owned,yeswanthpur,560022.0,10.0,7719.2,low,66650.0,628,hyundai_creta_sx plus 1.6 petrol,1190,737901.87,-9.68
bangalore,2015.0,honda,brio,s mt,61083.0,petrol,manual,ka-20,294783.0,mass market,s1 owned,bellahalli,560064.0,11.0,5553.0,low,26798.45,15091,honda_brio_s mt,237,294566.26,0.07
bangalore,2020.0,renault,duster,rxe 1.3 turbo petrol mt,56880.0,petrol,manual,ka-19,694200.0,mass market,s1 owned,bellahalli,560064.0,6.0,9480.0,medium,115700.0,15091,renault_duster_rxe 1.3 turbo petrol mt,585,684567.28,1.41
bangalore,2015.0,fiat,punto evo,dynamic 1.2,44471.0,petrol,manual,ka-03,295900.0,mass market,s1 owned,bellahalli,560064.0,11.0,4042.82,low,26900.0,15091,fiat_punto evo_dynamic 1.2,23,315492.76,-6.21
bangalore,2017.0,skoda,superb,l&k 1.8 tsi at,80121.0,petrol,automatic,ka-32,1048000.0,mass market,s1 owned,bellahalli,560064.0,9.0,8902.33,medium,116444.44,15091,skoda_superb_l&k 1.8 tsi at,74,1067205.5,-1.8
bangalore,2023.0,citroen,c3 aircross,max 1.2 5 str,24907.0,petrol,manual,ka-02,1058400.0,mass market,s1 owned,bhoruka tech park,560066.0,3.0,8302.33,medium,352800.0,1207,citroen_c3 aircross_max 1.2 5 str,15,989636.55,6.95
bangalore,2024.0,hyundai,grand i10 nios,sportz amt 1.2 kappa vtvt,6303.0,petrol,automatic,ka-19,677400.0,mass market,s1 owned,bellahalli,560064.0,2.0,3151.5,low,338700.0,15091,hyundai_grand i10 nios_sportz amt 1.2 kappa vtvt,248,701852.52,-3.48
bangalore,2017.0,datsun,redi go,t (o),77697.0,petrol,manual,ka-53,220549.0,mass market,s1 owned,bellahalli,560064.0,9.0,8633.0,medium,24505.44,15091,datsun_redi go_t (o),79,222791.21,-1.01
bangalore,2021.0,hyundai,new i20,asta (o) 1.0 turbo dct dual tone,58948.0,petrol,automatic,ka-47,755400.0,mass market,s1 owned,bhoruka tech park,560066.0,5.0,11789.6,medium,151080.0,1207,hyundai_new i20_asta (o) 1.0 turbo dct dual tone,163,748229.33,0.96
bangalore,2020.0,ford,ecosport,trend 1.5l petrol,48075.0,petrol,manual,ka-01,575500.0,mass market,s1 owned,bhoruka tech park,560066.0,6.0,8012.5,medium,95916.67,1207,ford_ecosport_trend 1.5l petrol,540,682310.87,-15.65
bangalore,2016.0,honda,jazz,1.2l i-vtec vx,112805.0,petrol,manual,ka-25,339500.0,mass market,s1 owned,nexus whitefield,560066.0,10.0,11280.5,medium,33950.0,770,honda_jazz_1.2l i-vtec vx,369,409938.36,-17.18
bangalore,2018.0,maruti suzuki,wagon r 1.0,vxi,32756.0,petrol,manual,ka-25,350411.0,mass market,s1 owned,bhoruka tech park,560066.0,8.0,4094.5,low,43801.38,1207,maruti suzuki_wagon r 1.0_vxi,354,370955.31,-5.54
bangalore,2021.0,tata,nexon,xz plus petrol sunroof,52992.0,petrol,manual,ka-51,726600.0,mass market,s1 owned,bellahalli,560064.0,5.0,10598.4,medium,145320.0,15091,tata_nexon_xz plus petrol sunroof,764,784773.3,-7.41
bangalore,2021.0,tata,nexon,xz plus petrol sunroof,53113.0,petrol,manual,ka-27,686100.0,mass market,s1 owned,bellahalli,560064.0,5.0,10622.6,medium,137220.0,15091,tata_nexon_xz plus petrol sunroof,764,784773.3,-12.57
bangalore,2017.0,hyundai,creta,sx plus at 1.6 petrol,59262.0,petrol,automatic,ka-50,677500.0,mass market,s1 owned,bhoruka tech park,560066.0,9.0,6584.67,low,75277.78,1207,hyundai_creta_sx plus at 1.6 petrol,1190,745794.5,-9.16
bangalore,2017.0,renault,kwid,rxt 1.0,53083.0,petrol,manual,ka-05,289810.0,mass market,s1 owned,bellahalli,560064.0,9.0,5898.11,low,32201.11,15091,renault_kwid_rxt 1.0,1138,282410.95,2.62
bangalore,2022.0,mahindra,xuv300,w8(o) turbo gdi,62462.0,petrol,manual,ka-24,854400.0,mass market,s1 owned,bhoruka tech park,560066.0,4.0,15615.5,high,213600.0,1207,mahindra_xuv300_w8(o) turbo gdi,333,876586.71,-2.53
bangalore,2019.0,tata,nexon,xm petrol,46738.0,petrol,manual,ka-53,524734.0,mass market,s1 owned,nexus whitefield,560066.0,7.0,6676.86,low,74962.0,770,tata_nexon_xm petrol,764,632694.35,-17.06
bangalore,2019.0,hyundai,grand i10,sportz 1.2 kappa vtvt,21236.0,petrol,manual,ka-19,463606.0,mass market,s1 owned,bellahalli,560064.0,7.0,3033.71,low,66229.43,15091,hyundai_grand i10_sportz 1.2 kappa vtvt,1056,458176.37,1.19
bangalore,2017.0,skoda,rapid,ambition 1.6 mpi mt,69685.0,petrol,manual,ka-03,523198.0,mass market,s1 owned,bhoruka tech park,560066.0,9.0,7742.78,low,58133.11,1207,skoda_rapid_ambition 1.6 mpi mt,292,558269.24,-6.28
bangalore,2022.0,tata,nexon,xma sunroof petrol,43202.0,petrol,automatic,ka-03,708100.0,mass market,s1 owned,gt world mall,560023.0,4.0,10800.5,medium,177025.0,772,tata_nexon_xma sunroof petrol,764,843586.63,-16.06
bangalore,2017.0,hyundai,grand i10,sportz 1.2 kappa vtvt,23635.0,petrol,manual,ka-19,417888.0,mass market,s1 owned,bellahalli,560064.0,9.0,2626.11,low,46432.0,15091,hyundai_grand i10_sportz 1.2 kappa vtvt,1056,436870.7,-4.35
bangalore,2017.0,hyundai,creta,e plus 1.4 diesel,75877.0,diesel,manual,ka-53,673200.0,mass market,s1 owned,gt world mall,560023.0,9.0,8430.78,medium,74800.0,772,hyundai_creta_e plus 1.4 diesel,1190,745794.5,-9.73
bangalore,2022.0,kia,seltos,gtx plus 1.4 petrol,40260.0,petrol,manual,ka-03,1111600.0,mass market,s1 owned,koramangala,560034.0,4.0,10065.0,medium,277900.0,630,kia_seltos_gtx plus 1.4 petrol,628,1214441.85,-8.47
bangalore,2023.0,mg,hector plus,sharp pro 2.0 turbo diesel 7 str,47089.0,diesel,manual,ka-26,1555000.0,mass market,s1 owned,bellahalli,560064.0,3.0,15696.33,high,518333.33,15091,mg_hector plus_sharp pro 2.0 turbo diesel 7 str,46,1578446.5,-1.49
bangalore,2013.0,hyundai,i20,sportz 1.2,66010.0,petrol,manual,ka-41,294046.0,mass market,s1 owned,bhoruka tech park,560066.0,13.0,5077.69,low,22618.92,1207,hyundai_i20_sportz 1.2,397,326022.92,-9.81
bangalore,2017.0,volkswagen,ameo,comfortline 1.2l,139949.0,petrol,manual,ka-09,330285.0,mass market,s1 owned,koramangala,560034.0,9.0,15549.89,high,36698.33,630,volkswagen_ameo_comfortline 1.2l,82,445580.42,-25.88
bangalore,2022.0,mahindra,thar,lx ht petrol 4wd mt,23396.0,petrol,manual,ka-51,1086700.0,mass market,s1 owned,gt world mall,560023.0,4.0,5849.0,low,271675.0,772,mahindra_thar_lx ht petrol 4wd mt,237,1252897.38,-13.27
bangalore,2023.0,nissan,magnite,xl,25694.0,petrol,manual,ka-05,533100.0,mass market,s1 owned,gandhi nagar,560009.0,3.0,8564.67,medium,177700.0,749,nissan_magnite_xl,149,724131.94,-26.38
bangalore,2017.0,datsun,redi go,gold limited edition,53309.0,petrol,manual,ka-01,189500.0,mass market,s1 owned,gandhi nagar,560009.0,9.0,5923.22,low,21055.56,749,datsun_redi go_gold limited edition,79,222791.21,-14.94
bangalore,2017.0,jeep,compass,longitude (o) 2.0 diesel,73523.0,diesel,manual,ka-03,751500.0,mass market,s1 owned,gt world mall,560023.0,9.0,8169.22,medium,83500.0,772,jeep_compass_longitude (o) 2.0 diesel,205,840074.36,-10.54
bangalore,2019.0,mg,hector,sharp 1.5 dct petrol,31759.0,petrol,automatic,ka-03,988100.0,mass market,s1 owned,bhoruka tech park,560066.0,7.0,4537.0,low,141157.14,1207,mg_hector_sharp 1.5 dct petrol,222,977655.94,1.07
bangalore,2017.0,hyundai,grand i10,sportz (o) 1.2 kappa vtvt,36753.0,petrol,manual,ka-20,405953.0,mass market,s1 owned,bhoruka tech park,560066.0,9.0,4083.67,low,45105.89,1207,hyundai_grand i10_sportz (o) 1.2 kappa vtvt,1056,436870.7,-7.08
bangalore,2022.0,mahindra,bolero,b6 (o),90634.0,diesel,manual,ka-22,773231.0,mass market,s1 owned,bhoruka tech park,560066.0,4.0,22658.5,high,193307.75,1207,mahindra_bolero_b6 (o),54,771505.36,0.22
bangalore,2021.0,honda,wr-v,1.5l i-dtec sv mt,86383.0,diesel,manual,ka-19,751900.0,mass market,s1 owned,koramangala,560034.0,5.0,17276.6,high,150380.0,630,honda_wr-v_1.5l i-dtec sv mt,117,773145.56,-2.75
bangalore,2018.0,maruti suzuki,swift,zxi,60408.0,petrol,manual,ka-51,498700.0,mass market,s1 owned,gt world mall,560023.0,8.0,7551.0,low,62337.5,772,maruti suzuki_swift_zxi,1070,530852.27,-6.06
bangalore,2018.0,hyundai,creta,sx at 1.6 petrol,82761.0,petrol,automatic,ka-02,645500.0,mass market,s1 owned,gandhi nagar,560009.0,8.0,10345.12,medium,80687.5,749,hyundai_creta_sx at 1.6 petrol,1190,857152.71,-24.69
bangalore,2018.0,maruti suzuki,dzire,zxi plus amt,84912.0,petrol,automatic,ka-51,440700.0,mass market,s1 owned,bhoruka tech park,560066.0,8.0,10614.0,medium,55087.5,1207,maruti suzuki_dzire_zxi plus amt,372,522123.93,-15.59
bangalore,2022.0,honda,city,1.5l i-vtec v cvt 5th gen,63524.0,petrol,automatic,ka-19,903900.0,mass market,s1 owned,gandhi nagar,560009.0,4.0,15881.0,high,225975.0,749,honda_city_1.5l i-vtec v cvt 5th gen,966,1042281.44,-13.28
bangalore,2018.0,renault,kwid,climber 1.0 amt,43984.0,petrol,automatic,ka-05,259700.0,mass market,s1 owned,nexus whitefield,560066.0,8.0,5498.0,low,32462.5,770,renault_kwid_climber 1.0 amt,1138,299285.16,-13.23
bangalore,2015.0,volkswagen,vento,highline petrol at,97759.0,petrol,automatic,ka-09,461713.0,mass market,s1 owned,bhoruka tech park,560066.0,11.0,8887.18,medium,41973.91,1207,volkswagen_vento_highline petrol at,341,452645.96,2.0
bangalore,2021.0,tata,nexon,xz plus (o) diesel,132141.0,diesel,manual,ka-22,870100.0,mass market,s1 owned,nexus whitefield,560066.0,5.0,26428.2,very high,174020.0,770,tata_nexon_xz plus (o) diesel,764,784773.3,10.87
bangalore,2018.0,tata,nexon,xz plus petrol,53790.0,petrol,manual,ka-53,488102.0,mass market,s1 owned,gandhi nagar,560009.0,8.0,6723.75,low,61012.75,749,tata_nexon_xz plus petrol,764,560070.57,-12.85
bangalore,2024.0,hyundai,venue n line,n8 1.0 turbo dct,21977.0,petrol,automatic,ka-25,1021200.0,mass market,s1 owned,bellahalli,560064.0,2.0,10988.5,medium,510600.0,15091,hyundai_venue n line_n8 1.0 turbo dct,17,1088000.0,-6.14
bangalore,2022.0,mahindra,xuv300,w8 (o) 1.2 petrol amt,12444.0,petrol,automatic,ka-50,775430.0,mass market,s1 owned,gandhi nagar,560009.0,4.0,3111.0,low,193857.5,749,mahindra_xuv300_w8 (o) 1.2 petrol amt,333,876586.71,-11.54
bangalore,2013.0,maruti suzuki,alto k10,vxi,63857.0,petrol,manual,ka-02,183698.0,mass market,s1 owned,gandhi nagar,560009.0,13.0,4912.08,low,14130.62,749,maruti suzuki_alto k10_vxi,655,208306.16,-11.81
bangalore,2023.0,maruti suzuki,grand vitara,alpha plus hybrid ecvt,107462.0,hybrid,automatic,ka-22,1469100.0,mass market,s1 owned,bellahalli,560064.0,3.0,35820.67,very high,489700.0,15091,maruti suzuki_grand vitara_alpha plus hybrid ecvt,169,1340475.93,9.6
bangalore,2021.0,kia,seltos,htx 1.5 petrol,61589.0,petrol,manual,ka-05,854700.0,mass market,s1 owned,gt world mall,560023.0,5.0,12317.8,medium,170940.0,772,kia_seltos_htx 1.5 petrol,628,1132182.51,-24.51
bangalore,2023.0,tata,safari,xza plus o 6str,17805.0,diesel,automatic,ka-34,1821600.0,mass market,s1 owned,gt world mall,560023.0,3.0,5935.0,low,607200.0,772,tata_safari_xza plus o 6str,117,1776163.16,2.56
bangalore,2023.0,toyota,innova hycross,vx hybrid 7 str,59352.0,hybrid,automatic,ka-03,2814138.0,mass market,s1 owned,koramangala,560034.0,3.0,19784.0,high,938046.0,630,toyota_innova hycross_vx hybrid 7 str,6,2819138.0,-0.18
bangalore,2021.0,hyundai,venue,sx plus 1.0 turbo dct,55053.0,petrol,automatic,ka-20,783800.0,mass market,s1 owned,bellahalli,560064.0,5.0,11010.6,medium,156760.0,15091,hyundai_venue_sx plus 1.0 turbo dct,448,765074.01,2.45
bangalore,2020.0,mahindra,thar,lx hard top 4wd mt,92952.0,diesel,manual,ka-02,1060000.0,mass market,s1 owned,gt world mall,560023.0,6.0,15492.0,high,176666.67,772,mahindra_thar_lx hard top 4wd mt,237,1136118.13,-6.7
bangalore,2018.0,hyundai,creta,sx (o) 1.6 petrol,90709.0,petrol,manual,ka-05,720400.0,mass market,s1 owned,bhoruka tech park,560066.0,8.0,11338.62,medium,90050.0,1207,hyundai_creta_sx (o) 1.6 petrol,1190,857152.71,-15.95
bangalore,2022.0,nissan,magnite,xv premium turbo (o) cvt,91247.0,petrol,automatic,ka-04,644251.0,mass market,s1 owned,bellahalli,560064.0,4.0,22811.75,high,161062.75,15091,nissan_magnite_xv premium turbo (o) cvt,149,659452.13,-2.31
bangalore,2020.0,maruti suzuki,ertiga,zxi shvs,97754.0,petrol,manual,ka-50,790400.0,mass market,s1 owned,gt world mall,560023.0,6.0,16292.33,high,131733.33,772,maruti suzuki_ertiga_zxi shvs,397,898414.43,-12.02
bangalore,2021.0,maruti suzuki,baleno,zeta petrol 1.2,41977.0,petrol,manual,ka-51,632300.0,mass market,s1 owned,nexus whitefield,560066.0,5.0,8395.4,medium,126460.0,770,maruti suzuki_baleno_zeta petrol 1.2,1056,633180.96,-0.14
bangalore,2014.0,volkswagen,polo,highline1.2l,77857.0,petrol,manual,ka-03,405360.0,mass market,s1 owned,gt world mall,560023.0,12.0,6488.08,low,33780.0,772,volkswagen_polo_highline1.2l,580,392299.54,3.33
