brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
hyundai,i20,asta 1.4 at,unknown,ka-05,petrol,automatic,dealer,unknown,15.0,120420.0,8028.0,1,,,194000.0
hyundai,grand i10 nios,asta 1.2 kappa vtvt,unknown,wb-26,petrol,manual,dealer,unknown,4.0,22715.0,5678.8,1,,,507000.0
maruti suzuki,zen estilo,vxi,unknown,tn-07,petrol,manual,dealer,unknown,16.0,53317.0,3332.3,1,,,150000.0
maruti suzuki,swift dzire,vdi,unknown,ka-51,diesel,manual,dealer,unknown,16.0,113883.0,7117.7,1,,,221000.0
hyundai,i10,asta 1.2 at sunroof,unknown,ka-29,petrol,automatic,dealer,unknown,17.0,68318.0,4018.7,1,,,188000.0
hyundai,i10,era 1.1,unknown,ka-01,petrol,manual,dealer,unknown,15.0,153470.0,10231.3,1,,,145000.0
toyota,etios liva,gd,unknown,ka-05,diesel,manual,dealer,unknown,13.0,131262.0,10097.1,1,,,360000.0
hyundai,i10,sportz 1.2 at,unknown,ka-03,petrol,automatic,dealer,unknown,13.0,46846.0,3603.5,1,,,282628.0
honda,brio,s mt,unknown,ka-02,petrol,manual,dealer,unknown,13.0,84236.0,6479.7,1,,,250000.0
honda,city,1.5l i-vtec vx cvt,unknown,ka-01,petrol,automatic,dealer,unknown,10.0,77131.0,7713.1,1,,,650000.0
maruti suzuki,ertiga,vdi,unknown,ka-52,diesel,manual,dealer,unknown,13.0,140802.0,10830.9,1,,,520000.0
maruti suzuki,dzire,vxi amt,unknown,ka-01,petrol,automatic,dealer,unknown,8.0,39186.0,4898.2,1,,,545000.0
maruti suzuki,alto,vxi plus,unknown,ka-02,petrol,manual,dealer,unknown,4.0,9144.0,2286.0,1,,,410000.0
chevrolet,spark,lt 1.0,unknown,ka-20,petrol,manual,dealer,unknown,14.0,95710.0,6836.4,1,,,124000.0
tata,nexon,xm sunroof petrol,unknown,ka-05,petrol,manual,dealer,unknown,4.0,53068.0,13267.0,1,,,710000.0
nissan,micra,xv premium diesel,unknown,ka-02,diesel,manual,dealer,unknown,15.0,103936.0,6929.1,1,,,216000.0
tata,tiago,xz petrol,unknown,ka-41,petrol,manual,dealer,unknown,9.0,53987.0,5998.6,1,,,390000.0
maruti suzuki,swift dzire,vxi,unknown,rj-14,petrol,manual,dealer,unknown,12.0,53012.0,4417.7,1,,,330000.0
hyundai,aura,sx 1.2 (o),unknown,ka-05,petrol,manual,dealer,unknown,6.0,43402.0,7233.7,1,,,630000.0
hyundai,grand i10 nios,sportz amt 1.2 kappa vtvt,unknown,ka-04,petrol,automatic,dealer,unknown,7.0,34098.0,4871.1,1,,,530000.0
maruti suzuki,baleno,delta petrol 1.2,unknown,ka-51,petrol,manual,dealer,unknown,10.0,126170.0,12617.0,1,,,440000.0
renault,kwid,climber mt 1.0,unknown,ka-01,cng,manual,dealer,unknown,1.0,2533.0,2533.0,1,,,600000.0
maruti suzuki,alto k10,vxi amt,unknown,ka-04,petrol,automatic,dealer,unknown,11.0,61716.0,5610.5,1,,,350000.0
tata,punch,adventure mt,unknown,py-05,petrol,manual,dealer,unknown,4.0,29434.0,7358.5,1,,,586000.0
renault,duster,rxs cvt,unknown,ka-51,petrol,automatic,dealer,unknown,8.0,72909.0,9113.6,1,,,543000.0
tata,tiago,xz plus petrol,unknown,ka-17,petrol,manual,dealer,unknown,6.0,115829.0,19304.8,1,,,522000.0
maruti suzuki,alto,lxi,unknown,ka-05,petrol,manual,dealer,unknown,17.0,32647.0,1920.4,1,,,183000.0
honda,city,1.5l i-vtec v mt,unknown,rj-13,petrol,manual,dealer,unknown,9.0,81520.0,9057.8,1,,,491000.0
maruti suzuki,eeco,7 str,unknown,ka-50,cng,manual,dealer,unknown,6.0,51761.0,8626.8,1,,,470000.0
maruti suzuki,new wagon-r,zxi plus 1.2,unknown,wb-08,petrol,manual,dealer,unknown,4.0,24975.0,6243.8,1,,,450000.0
tata,nexon,xz plus petrol sunroof,unknown,ka-53,petrol,manual,dealer,unknown,6.0,42700.0,7116.7,1,,,783000.0
honda,brio,s mt,unknown,ka-03,petrol,manual,dealer,unknown,13.0,61896.0,4761.2,1,,,247000.0
maruti suzuki,swift,zxi amt,unknown,ka-03,petrol,automatic,dealer,unknown,6.0,211193.0,35198.8,1,,,522199.0
maruti suzuki,swift,vxi,unknown,ka-05,petrol,manual,dealer,unknown,5.0,49536.0,9907.2,1,,,610000.0
hyundai,elite i20,sportz 1.2,unknown,ka-41,petrol,manual,dealer,unknown,8.0,59620.0,7452.5,1,,,588000.0
hyundai,elite i20,asta 1.2,unknown,ka-01,petrol,manual,dealer,unknown,10.0,47406.0,4740.6,1,,,535000.0
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,ka-05,petrol,manual,dealer,unknown,12.0,71217.0,5934.8,1,,,328000.0
maruti suzuki,dzire,zxi,unknown,tn-10,petrol,manual,dealer,unknown,8.0,27353.0,3419.1,1,,,560000.0
hyundai,i10,sportz 1.2 at,unknown,ka-53,petrol,automatic,dealer,unknown,16.0,82247.0,5140.4,1,,,177800.0
tata,punch,creative amt,unknown,ka-03,petrol,automatic,dealer,unknown,3.0,8630.0,2876.7,1,,,850000.0
maruti suzuki,alto,lxi,unknown,ka-03,petrol,manual,dealer,unknown,18.0,49423.0,2745.7,1,,,155000.0
hyundai,grand i10,sportz 1.2 kappa vtvt,unknown,ka-06,petrol,manual,dealer,unknown,11.0,38000.0,3454.5,1,,,400000.0
ford,ecosport,titanium+ 1.5l diesel,unknown,ka-51,diesel,manual,dealer,unknown,10.0,112504.0,11250.4,1,,,689000.0
ford,ecosport,titanium 1.5l diesel,unknown,ka-01,diesel,manual,dealer,unknown,12.0,88493.0,7374.4,1,,,454000.0
tata,nexon,xz plus petrol,unknown,ka-03,petrol,manual,dealer,unknown,7.0,56484.0,8069.1,1,,,640000.0
mahindra,xuv500,w6,unknown,ka-02,diesel,manual,dealer,unknown,11.0,102059.0,9278.1,1,,,635000.0
maruti suzuki,new wagon-r,vxi 1.0,unknown,ka-05,petrol,manual,dealer,unknown,2.0,18549.0,9274.5,1,,,531705.0
mahindra,verito,1.5 d4 bs iii,unknown,ap-03,diesel,manual,dealer,unknown,15.0,131132.0,8742.1,1,,,100000.0
honda,amaze,1.5l i-dtec s,unknown,ka-03,diesel,manual,dealer,unknown,13.0,98557.0,7581.3,1,,,386000.0
maruti suzuki,swift dzire,zdi,unknown,ka-41,diesel,manual,dealer,unknown,13.0,53427.0,4109.8,1,,,500000.0
maruti suzuki,wagon r duo,duo lxi lpg,unknown,ka-03,petrol,manual,dealer,unknown,17.0,107533.0,6325.5,1,,,150000.0
hyundai,santro xing,gls,unknown,ka-03,petrol,manual,dealer,unknown,17.0,84931.0,4995.9,1,,,150000.0
renault,triber,rxz amt,unknown,ka-41,petrol,automatic,dealer,unknown,6.0,72824.0,12137.3,1,,,500000.0
tata,indica vista,lx tdi,unknown,ka-16,diesel,manual,dealer,unknown,14.0,114122.0,8151.6,1,,,128000.0
maruti suzuki,celerio,zxi amt,unknown,ka-01,petrol,automatic,dealer,unknown,10.0,69039.0,6903.9,1,,,350000.0
maruti suzuki,new wagon-r,zxi plus 1.2,unknown,ka-51,petrol,manual,dealer,unknown,4.0,39206.0,9801.5,1,,,550000.0
maruti suzuki,alto k10,vxi,unknown,ka-04,petrol,manual,dealer,unknown,15.0,110000.0,7333.3,1,,,177000.0
mahindra,xuv500,w10,unknown,ka-05,diesel,manual,dealer,unknown,11.0,85050.0,7731.8,1,,,747000.0
maruti suzuki,ignis,zeta 1.2 amt,unknown,ka-50,petrol,automatic,dealer,unknown,5.0,13155.0,2631.0,1,,,625000.0
maruti suzuki,baleno,zeta 1.2 ags,unknown,ka-04,petrol,automatic,dealer,unknown,2.0,13658.0,6829.0,1,,,780000.0
hyundai,getz prime,1.1 gvs,unknown,ka-05,petrol,manual,dealer,unknown,18.0,97963.0,5442.4,1,,,101000.0
tata,nexon,xz plus petrol,unknown,ka-41,petrol,manual,dealer,unknown,8.0,75494.0,9436.8,1,,,600000.0
maruti suzuki,ciaz,delta 1.4 mt petrol,unknown,kl-57,petrol,manual,dealer,unknown,9.0,86362.0,9595.8,1,,,494000.0
maruti suzuki,swift,vxi amt,unknown,ka-51,petrol,automatic,dealer,unknown,2.0,32588.0,16294.0,1,,,770000.0
renault,kwid,rxt 1.0 amt (o),unknown,ka-04,petrol,automatic,dealer,unknown,7.0,43587.0,6226.7,1,,,365000.0
renault,kwid,rxl 1.0 amt,unknown,tn-58,petrol,automatic,dealer,unknown,5.0,43114.0,8622.8,1,,,387000.0
tata,indigo cs,lx tdi,unknown,ka-03,diesel,manual,dealer,unknown,16.0,183552.0,11472.0,1,,,83000.0
skoda,rapid,1.5 tdi cr elegance at,unknown,ka-01,diesel,automatic,dealer,unknown,11.0,110759.0,10069.0,1,,,470000.0
maruti suzuki,baleno,zeta petrol 1.2,unknown,ka-42,petrol,manual,dealer,unknown,2.0,23665.0,11832.5,1,,,790000.0
ford,fiesta,exi 1.4 diesel,unknown,ka-03,diesel,manual,dealer,unknown,18.0,165624.0,9201.3,1,,,155000.0
tata,zest,xt petrol,unknown,ka-41,petrol,manual,dealer,unknown,12.0,89049.0,7420.8,1,,,290000.0
maruti suzuki,ignis,sigma 1.2,unknown,ka-05,petrol,manual,dealer,unknown,5.0,4666.0,933.2,1,,,520000.0
skoda,fabia,ambition 1.2 tdi,unknown,ka-03,diesel,manual,dealer,unknown,15.0,109899.0,7326.6,1,,,180000.0
maruti suzuki,swift dzire,vxi 1.3,unknown,ka-04,petrol,manual,dealer,unknown,18.0,89619.0,4978.8,1,,,191000.0
honda,br-v,1.5l i-vtec s,unknown,ka-03,petrol,manual,dealer,unknown,9.0,58943.0,6549.2,1,,,690000.0
honda,civic,1.8l i-vtec zx cvt,unknown,ka-53,cng,automatic,dealer,unknown,7.0,93634.0,13376.3,1,,,1230000.0
renault,kwid,climber amt 1.0,unknown,ka-02,petrol,automatic,dealer,unknown,4.0,10840.0,2710.0,1,,,534000.0
hyundai,accent,crdi,unknown,ka-41,diesel,manual,dealer,unknown,20.0,172453.0,8622.6,1,,,150000.0
volkswagen,vento,highline diesel 1.6,unknown,ka-05,diesel,manual,dealer,unknown,12.0,126255.0,10521.2,1,,,460000.0
maruti suzuki,ritz,vxi,unknown,ka-50,petrol,manual,dealer,unknown,14.0,51925.0,3708.9,1,,,294000.0
maruti suzuki,alto k10,vxi plus,unknown,ka-02,petrol,manual,dealer,unknown,3.0,2811.0,937.0,1,,,500000.0
hyundai,i10,magna 1.2,unknown,ka-03,petrol,manual,dealer,unknown,15.0,75952.0,5063.5,1,,,205000.0
maruti suzuki,swift dzire,vxi,unknown,ka-51,petrol,manual,dealer,unknown,11.0,93370.0,8488.2,1,,,422000.0
honda,city,1.5l exi,unknown,ka-05,petrol,manual,dealer,unknown,20.0,104751.0,5237.6,1,,,185000.0
toyota,etios,vx-d,unknown,ka-50,diesel,manual,dealer,unknown,10.0,114642.0,11464.2,1,,,630000.0
maruti suzuki,swift,vxi,unknown,tn-20,petrol,manual,dealer,unknown,16.0,91473.0,5717.1,1,,,175000.0
maruti suzuki,celerio,vxi amt (o),unknown,ka-51,petrol,automatic,dealer,unknown,10.0,133438.0,13343.8,1,,,296000.0
hyundai,i10,sportz 1.2,unknown,ka-04,petrol,manual,dealer,unknown,13.0,118071.0,9082.4,1,,,270000.0
ford,fusion,1.6 petrol,unknown,ka-09,petrol,manual,dealer,unknown,20.0,154224.0,7711.2,1,,,123917.0
renault,kwid,rxt 1.0 (o),unknown,ts-07,petrol,manual,dealer,unknown,8.0,19710.0,2463.8,1,,,306000.0
maruti suzuki,swift,vxi,unknown,ka-03,petrol,manual,dealer,unknown,5.0,25505.0,5101.0,1,,,600000.0
volkswagen,vento,highline diesel 1.6,unknown,ka-04,diesel,manual,dealer,unknown,13.0,156395.0,12030.4,1,,,350000.0
mahindra,marazzo,m6 7 str,unknown,ka-05,diesel,manual,dealer,unknown,8.0,83000.0,10375.0,1,,,775000.0
hyundai,creta,sx (o) ivt 1.5 petrol,unknown,ka-03,petrol,automatic,dealer,unknown,4.0,21312.0,5328.0,1,,,1656000.0
maruti suzuki,ritz,zxi,unknown,ka-03,petrol,manual,dealer,unknown,16.0,96071.0,6004.4,1,,,230000.0
maruti suzuki,alto k10,vxi amt,unknown,ka-03,petrol,automatic,dealer,unknown,10.0,59821.0,5982.1,1,,,296000.0
tata,manza,aura abs quadrajet,unknown,ka-50,diesel,manual,dealer,unknown,15.0,86563.0,5770.9,1,,,195000.0
hyundai,grand i10,magna at 1.2 kappa vtvt,unknown,ka-36,petrol,automatic,dealer,unknown,8.0,85000.0,10625.0,1,,,425000.0
renault,duster,85 ps rxs sandstorm edition diesel,unknown,ka-50,diesel,manual,dealer,unknown,9.0,118409.0,13156.6,1,,,610000.0
maruti suzuki,wagon r 1.0,vxi,unknown,ka-04,petrol,manual,dealer,unknown,15.0,119012.0,7934.1,1,,,220000.0
hyundai,grand i10,sportz 1.1 crdi,unknown,ka-41,diesel,manual,dealer,unknown,11.0,177087.0,16098.8,1,,,300000.0
maruti suzuki,ertiga,zdi + shvs,unknown,ka-03,diesel,manual,dealer,unknown,10.0,137541.0,13754.1,1,,,751000.0
ford,ecosport,titanium 1.5l diesel,unknown,ka-01,diesel,manual,dealer,unknown,9.0,68811.0,7645.7,1,,,670000.0
hyundai,creta,ex 1.5 petrol,unknown,ka-05,petrol,manual,dealer,unknown,4.0,30094.0,7523.5,1,,,1100000.0
maruti suzuki,baleno,zeta petrol 1.2,unknown,ka-05,petrol,manual,dealer,unknown,8.0,108145.0,13518.1,1,,,508910.0
maruti suzuki,swift dzire,zdi amt,unknown,ka-07,diesel,automatic,dealer,unknown,10.0,148748.0,14874.8,1,,,588000.0
tata,tiago,xz plus petrol,unknown,ka-05,petrol,manual,dealer,unknown,5.0,33231.0,6646.2,1,,,500000.0
maruti suzuki,baleno,alpha petrol 1.2,unknown,ka-05,petrol,manual,dealer,unknown,10.0,113265.0,11326.5,1,,,514000.0
renault,triber,rxl amt,unknown,ka-13,petrol,automatic,dealer,unknown,6.0,33995.0,5665.8,1,,,552000.0
ford,ecosport,titanium 1.5l petrol at,unknown,ka-03,petrol,automatic,dealer,unknown,12.0,301913.0,25159.4,1,,,375000.0
maruti suzuki,swift,vxi,unknown,ka-41,petrol,manual,dealer,unknown,14.0,123434.0,8816.7,1,,,325000.0
mahindra,kuv100,k2 6 str,unknown,ka-03,petrol,manual,dealer,unknown,10.0,17456.0,1745.6,1,,,316000.0
maruti suzuki,celerio,zxi,unknown,ka-01,petrol,manual,dealer,unknown,11.0,61114.0,5555.8,1,,,320000.0
hyundai,elite i20,asta 1.2,unknown,ka-51,petrol,manual,dealer,unknown,10.0,67950.0,6795.0,1,,,480000.0
ford,ecosport,titanium 1.5l petrol,unknown,ka-01,petrol,manual,dealer,unknown,9.0,69954.0,7772.7,1,,,677900.0
maruti suzuki,swift dzire,zxi,unknown,ka-01,petrol,manual,dealer,unknown,12.0,48539.0,4044.9,1,,,463000.0
hyundai,elite i20,asta 1.2 (o),unknown,ka-51,petrol,manual,dealer,unknown,10.0,76133.0,7613.3,1,,,485000.0
renault,fluence,1.5 e2,unknown,ka-19,diesel,manual,dealer,unknown,14.0,195911.0,13993.6,1,,,170000.0
hyundai,grand i10,asta 1.1 crdi,unknown,ka-53,diesel,manual,dealer,unknown,11.0,119531.0,10866.5,1,,,286000.0
hyundai,elite i20,magna 1.2,unknown,ka-53,petrol,manual,dealer,unknown,10.0,53550.0,5355.0,1,,,519290.0
hyundai,i20,asta 1.2,unknown,ka-03,petrol,manual,dealer,unknown,16.0,144689.0,9043.1,1,,,220000.0
mahindra,xuv500,w10 at,unknown,ka-05,diesel,automatic,dealer,unknown,10.0,71462.0,7146.2,1,,,778000.0
hyundai,elite i20,sportz 1.2,unknown,hp-38,petrol,manual,dealer,unknown,10.0,48594.0,4859.4,1,,,490000.0
maruti suzuki,swift,vdi,unknown,ka-51,diesel,manual,dealer,unknown,12.0,108350.0,9029.2,1,,,440000.0
hyundai,verna,fluidic 1.6 vtvt ex,unknown,ka-04,petrol,manual,dealer,unknown,13.0,92213.0,7093.3,1,,,397000.0
tata,punch,adventure mt,unknown,ka-03,petrol,manual,dealer,unknown,4.0,25264.0,6316.0,1,,,692000.0
maruti suzuki,swift,zxi,unknown,ka-04,petrol,manual,dealer,unknown,6.0,33739.0,5623.2,1,,,618000.0
renault,kiger,rxl mt,unknown,ka-01,petrol,manual,dealer,unknown,2.0,23086.0,11543.0,1,,,503000.0
skoda,rapid,1.5 tdi cr elegance,unknown,ka-01,diesel,manual,dealer,unknown,12.0,102437.0,8536.4,1,,,440000.0
maruti suzuki,swift dzire,vxi,unknown,ka-04,petrol,manual,dealer,unknown,12.0,79750.0,6645.8,1,,,440000.0
maruti suzuki,swift,vxi,unknown,ka-01,petrol,manual,dealer,unknown,4.0,22715.0,5678.8,1,,,649000.0
tata,nexon,smart plus 1.2 revotron 6 amt,unknown,ka-51,petrol,automatic,dealer,unknown,2.0,47239.0,23619.5,1,,,895000.0
maruti suzuki,baleno,zeta 1.2 ags,unknown,ka-03,petrol,automatic,dealer,unknown,2.0,23001.0,11500.5,1,,,771000.0
maruti suzuki,alto k10,vxi,unknown,ka-04,petrol,manual,dealer,unknown,7.0,21759.0,3108.4,1,,,345000.0
hyundai,elite i20,asta 1.2 (o),unknown,ka-04,petrol,manual,dealer,unknown,6.0,40194.0,6699.0,1,,,699000.0
skoda,rapid,1.5 tdi cr ambition plus,unknown,ka-01,diesel,manual,dealer,unknown,12.0,60289.0,5024.1,1,,,415000.0
honda,city,1.5l i-vtec sv,unknown,ka-01,petrol,manual,dealer,unknown,12.0,118000.0,9833.3,1,,,425000.0
tata,nexon,xz plus petrol,unknown,ka-04,petrol,manual,dealer,unknown,6.0,41520.0,6920.0,1,,,755000.0
nissan,terrano,xl d plus,unknown,ka-51,diesel,manual,dealer,unknown,13.0,111294.0,8561.1,1,,,450000.0
maruti suzuki,swift,zxi plus,unknown,ka-04,petrol,manual,dealer,unknown,6.0,90826.0,15137.7,1,,,590000.0
mahindra,tuv300,t8 amt,unknown,ap-26,diesel,automatic,dealer,unknown,9.0,143432.0,15936.9,1,,,485000.0
maruti suzuki,baleno,zeta petrol 1.2,unknown,ka-05,petrol,manual,dealer,unknown,11.0,6425.0,584.1,1,,,550000.0
jeep,compass,sport plus 1.4 petrol,unknown,ka-03,petrol,manual,dealer,unknown,6.0,29090.0,4848.3,1,,,972656.0
mahindra,xuv500,w6,unknown,ka-01,diesel,manual,dealer,unknown,13.0,124938.0,9610.6,1,,,430000.0
maruti suzuki,alto k10,vxi plus amt,unknown,ka-53,petrol,automatic,dealer,unknown,3.0,16186.0,5395.3,1,,,538000.0
hyundai,eon,era plus (o),unknown,ka-53,petrol,manual,dealer,unknown,9.0,16486.0,1831.8,1,,,380000.0
maruti suzuki,baleno,delta petrol 1.2,unknown,ka-03,petrol,manual,dealer,unknown,9.0,69913.0,7768.1,1,,,506000.0
maruti suzuki,swift,vdi,unknown,ka-02,diesel,manual,dealer,unknown,12.0,130564.0,10880.3,1,,,400000.0
maruti suzuki,alto,lxi,unknown,ka-01,petrol,manual,dealer,unknown,18.0,47463.0,2636.8,1,,,150000.0
ford,fiesta,zxi 1.4 diesel,unknown,ka-19,diesel,manual,dealer,unknown,18.0,124591.0,6921.7,1,,,126000.0
ford,fiesta,zxi 1.6 petrol,unknown,ka-51,petrol,manual,dealer,unknown,15.0,73600.0,4906.7,1,,,221000.0
tata,zest,xt petrol,unknown,ka-25,petrol,manual,dealer,unknown,12.0,114893.0,9574.4,1,,,288000.0
renault,triber,rxz,unknown,ka-05,petrol,manual,dealer,unknown,4.0,19157.0,4789.2,1,,,630000.0
ford,ikon,1.4 diesel,unknown,ka-13,diesel,manual,dealer,unknown,16.0,155270.0,9704.4,1,,,90000.0
maruti suzuki,celerio,vxi cng,unknown,ka-51,cng,manual,dealer,unknown,4.0,47699.0,11924.8,1,,,554000.0
mahindra,xuv500,w11,unknown,ka-19,diesel,manual,dealer,unknown,7.0,62136.0,8876.6,1,,,1388000.0
skoda,octavia,2.0 tdi cr style plus at,unknown,ka-01,diesel,automatic,dealer,unknown,10.0,93696.0,9369.6,1,,,860000.0
maruti suzuki,celerio,zxi amt,unknown,ka-03,petrol,automatic,dealer,unknown,10.0,52481.0,5248.1,1,,,330000.0
maruti suzuki,dzire,vxi,unknown,ka-05,petrol,manual,dealer,unknown,8.0,90120.0,11265.0,1,,,500000.0
hyundai,creta,sx at 1.6 petrol,unknown,ka-18,petrol,automatic,dealer,unknown,8.0,105500.0,13187.5,1,,,748791.0
hyundai,elite i20,asta 1.2,unknown,ka-03,petrol,manual,dealer,unknown,11.0,45900.0,4172.7,1,,,448000.0
maruti suzuki,wagon r 1.0,vxi,unknown,ka-03,petrol,manual,dealer,unknown,13.0,41010.0,3154.6,1,,,325000.0
hyundai,verna,1.6 crdi sx (o) at,unknown,ka-04,diesel,automatic,dealer,unknown,7.0,162646.0,23235.1,1,,,750000.0
maruti suzuki,alto k10,lxi,unknown,ka-01,petrol,manual,dealer,unknown,14.0,103185.0,7370.4,1,,,175000.0
honda,city zx,gxi,unknown,ka-51,petrol,manual,dealer,unknown,21.0,153921.0,7329.6,1,,,160000.0
ford,fiesta classic,clxi 1.6 petrol,unknown,ka-03,petrol,manual,dealer,unknown,15.0,110102.0,7340.1,1,,,148000.0
maruti suzuki,wagon r 1.0,vxi,unknown,ka-05,petrol,manual,dealer,unknown,16.0,54299.0,3393.7,1,,,225000.0
maruti suzuki,baleno,delta petrol 1.2,unknown,ka-41,petrol,manual,dealer,unknown,11.0,54731.0,4975.5,1,,,500000.0
hyundai,i10,asta 1.2,unknown,ka-51,petrol,manual,dealer,unknown,15.0,157575.0,10505.0,1,,,184000.0
maruti suzuki,vitara brezza,vxi,unknown,ka-02,petrol,manual,dealer,unknown,4.0,21870.0,5467.5,1,,,898000.0
honda,amaze,1.2l i-vtec vx,unknown,ka-05,petrol,manual,dealer,unknown,13.0,116466.0,8958.9,1,,,314000.0
hyundai,i20,sportz 1.2,unknown,ka-53,petrol,manual,dealer,unknown,13.0,39365.0,3028.1,1,,,370000.0
hyundai,creta,sx 1.6 diesel,unknown,ka-68,diesel,manual,dealer,unknown,8.0,112400.0,14050.0,1,,,860000.0
hyundai,grand i10,magna u2 1.2 crdi,unknown,ka-41,diesel,manual,dealer,unknown,9.0,73664.0,8184.9,1,,,450000.0
tata,nexon,xz plus petrol,unknown,ka-05,petrol,manual,dealer,unknown,7.0,38450.0,5492.9,1,,,820000.0
hyundai,i20,magna 1.2,unknown,ka-03,petrol,manual,dealer,unknown,15.0,70000.0,4666.7,1,,,206000.0
skoda,rapid,1.5 tdi cr elegance plus,unknown,ka-01,diesel,manual,dealer,unknown,12.0,111628.0,9302.3,1,,,400000.0
mahindra,xuv500,w8,unknown,ka-03,diesel,manual,dealer,unknown,9.0,64321.0,7146.8,1,,,850000.0
hyundai,creta,sx plus at 1.6 diesel,unknown,kl-09,diesel,automatic,dealer,unknown,9.0,77623.0,8624.8,1,,,780000.0
maruti suzuki,s cross,zeta 1.3,unknown,ka-03,diesel,manual,dealer,unknown,9.0,96552.0,10728.0,1,,,565000.0
hyundai,i20,sportz 1.2,unknown,ka-08,petrol,manual,dealer,unknown,15.0,98309.0,6553.9,1,,,209000.0
honda,city,1.5l i-vtec zx,unknown,ka-01,petrol,manual,dealer,unknown,6.0,42186.0,7031.0,1,,,1030000.0
ford,fiesta classic,clxi 1.4 diesel,unknown,ka-22,diesel,manual,dealer,unknown,15.0,96884.0,6458.9,1,,,160000.0
maruti suzuki,ignis,alpha 1.2 amt,unknown,ka-05,petrol,automatic,dealer,unknown,7.0,56101.0,8014.4,1,,,550000.0
tata,nexon,creative plus (ps) 1.2 petrol dual tone,unknown,ka-41,petrol,manual,dealer,unknown,1.0,9608.0,9608.0,1,,,1150000.0
maruti suzuki,dzire,vxi,unknown,ka-53,petrol,manual,dealer,unknown,7.0,137348.0,19621.1,1,,,520000.0
ford,figo,zxi 1.2 petrol,unknown,ka-02,petrol,manual,dealer,unknown,14.0,129047.0,9217.6,1,,,145000.0
nissan,magnite,xv premium turbo,unknown,ka-05,petrol,manual,dealer,unknown,3.0,48381.0,16127.0,1,,,879000.0
tata,punch,creative amt,unknown,ka-02,petrol,automatic,dealer,unknown,4.0,33946.0,8486.5,1,,,720000.0
volkswagen,polo,highline1.2l,unknown,ka-01,petrol,manual,dealer,unknown,16.0,90751.0,5671.9,1,,,240000.0
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,ka-04,petrol,manual,dealer,unknown,12.0,66387.0,5532.2,1,,,360000.0
tata,indigo,glx,unknown,ka-02,petrol,manual,dealer,unknown,22.0,55400.0,2518.2,1,,,92000.0
hyundai,grand i10,asta at 1.2 kappa vtvt,unknown,ka-01,petrol,automatic,dealer,unknown,12.0,77905.0,6492.1,1,,,320000.0
honda,city,1.5l i-vtec vx cvt,unknown,ka-03,petrol,automatic,dealer,unknown,10.0,85899.0,8589.9,1,,,671000.0
nissan,magnite,xv turbo cvt,unknown,ka-04,petrol,automatic,dealer,unknown,3.0,33046.0,11015.3,1,,,950000.0
volkswagen,polo,comfortline 1.2l petrol,unknown,ka-03,petrol,manual,dealer,unknown,13.0,98011.0,7539.3,1,,,350000.0
hyundai,creta,e plus 1.6 petrol,unknown,ka-02,petrol,manual,dealer,unknown,10.0,65804.0,6580.4,1,,,695000.0
maruti suzuki,baleno,alpha diesel 1.3,unknown,ka-03,diesel,manual,dealer,unknown,10.0,100127.0,10012.7,1,,,513000.0
renault,kwid,climber 1.0 amt dual tone,unknown,ka-51,petrol,automatic,dealer,unknown,4.0,26910.0,6727.5,1,,,492000.0
honda,civic,1.8l i-vtec s mt,unknown,mh-12,petrol,manual,dealer,unknown,17.0,308252.0,18132.5,1,,,290000.0
maruti suzuki,swift,zxi,unknown,ka-42,petrol,manual,dealer,unknown,9.0,128256.0,14250.7,1,,,500000.0
hyundai,santro xing,xl,unknown,ka-01,petrol,manual,dealer,unknown,20.0,101138.0,5056.9,1,,,104000.0
maruti suzuki,baleno,zeta diesel 1.3,unknown,ka-04,diesel,manual,dealer,unknown,8.0,87550.0,10943.8,1,,,605000.0
hyundai,grand i10,asta 1.2 kappa vtvt,unknown,ka-23,petrol,manual,dealer,unknown,12.0,74208.0,6184.0,1,,,353000.0
hyundai,creta,e 1.5 diesel,unknown,ka-03,diesel,manual,dealer,unknown,5.0,102015.0,20403.0,1,,,1158000.0
hyundai,grand i10,sportz at 1.2 kappa vtvt,unknown,ka-05,cng,automatic,dealer,unknown,8.0,36912.0,4614.0,1,,,487500.0
renault,duster,rxs cvt,unknown,ka-50,petrol,automatic,dealer,unknown,7.0,106319.0,15188.4,1,,,615000.0
honda,amaze,1.5l i-dtec ex,unknown,ka-02,diesel,manual,dealer,unknown,13.0,65807.0,5062.1,1,,,340000.0
chevrolet,cruze,ltz,unknown,ka-03,diesel,manual,dealer,unknown,14.0,75694.0,5406.7,1,,,357000.0
tata,hexa,xt 4x2 7 str,unknown,ka-41,diesel,manual,dealer,unknown,9.0,86309.0,9589.9,1,,,815000.0
honda,amaze,1.2l i-vtec s at,unknown,ka-51,petrol,automatic,dealer,unknown,12.0,131747.0,10978.9,1,,,320000.0
maruti suzuki,wagon r 1.0,vxi amt,unknown,ka-02,petrol,automatic,dealer,unknown,10.0,99748.0,9974.8,1,,,313533.0
ford,figo,exi 1.4 diesel,unknown,ka-53,diesel,manual,dealer,unknown,15.0,107249.0,7149.9,1,,,175000.0
