city,year,make,model,trim,odometer,fuel,trans,rto,price,segment,seller type,locality,pincode,age
Bangalore,2022.0,Tata,NEXON,XM PLUS SUNROOF PETROL,23238.0,Petrol,Manual,KA-51,749000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2019.0,Maruti Suzuki,Dzire,ZXI PLUS,74220.0,Petrol,Manual,KA-05,516000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,VXI AMT,55648.0,Petrol,Automatic,KA-03,242000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2019.0,Tata,NEXON,XZA PLUS PETROL,45208.0,Petrol,Automatic,KA-51,661000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2017.0,Renault,Kwid,RXT 1.0 AMT (O),49819.0,Petrol,Automatic,KA-21,239000.0,Mass Market,Direct Seller,nexus shanti niketan mall,560066.0,9.0
Bangalore,2022.0,Kia,SELTOS,GTX PLUS 1.4 PETROL,40260.0,Petrol,Manual,KA-03,1175000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2015.0,Maruti Suzuki,Celerio,VXI AMT,46658.0,Petrol,Automatic,KA-41,334000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2015.0,Honda,City,1.5L I-VTEC V MT,64129.0,Petrol,Manual,KA-03,470000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2016.0,Hyundai,Grand i10,ASTA (O) 1.2 KAPPA VTVT,63145.0,Petrol,Manual,KA-53,404000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2017.0,Volkswagen,Vento,HIGHLINE PETROL AT,84972.0,Petrol,Automatic,KA-03,481000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2021.0,Mahindra,Thar,LX D 4WD AT CONVERTIBLE,99439.0,Diesel,Automatic,KA-03,1080000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2015.0,Toyota,Innova,2.5 GX 7 STR,93285.0,Diesel,Manual,KA-51,859000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2017.0,Renault,Kwid,RXT 1.0,91023.0,Petrol,Manual,KA-03,250000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2024.0,Nissan,MAGNITE,XV Premium AMT,16068.0,Petrol,Automatic,KA-05,635000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2024.0,Maruti Suzuki,Swift,VXi AMT,68450.0,Petrol,Automatic,KA-59,692000.0,Mass Market,Direct Seller,bhoruka tech park,560066.0,2.0
Bangalore,2021.0,Hyundai,VENUE,SX 1.0 TURBO,28560.0,Petrol,Manual,KA-05,739000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2021.0,Maruti Suzuki,Baleno,DELTA PETROL 1.2,84397.0,Petrol,Manual,KA-53,505000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2021.0,Tata,NEXON,XMA SUNROOF PETROL,50450.0,Petrol,Automatic,KA-53,715000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2018.0,Hyundai,Creta,SX AT 1.6 DIESEL,145370.0,Diesel,Automatic,KA-05,640000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2019.0,Ford,Ecosport,TREND + 1.5L PETROL AT,56737.0,Petrol,Automatic,KA-41,513000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2017.0,Renault,Kwid,CLIMBER 1.0 AMT,61573.0,Petrol,Automatic,KA-53,290000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2013.0,Maruti Suzuki,Alto K10,VXI,95705.0,Petrol,Manual,KA-41,235000.0,Mass Market,Direct Seller,bellahalli,560066.0,13.0
Bangalore,2017.0,Renault,Kwid,RXT 0.8,23446.0,Petrol,Manual,KA-51,274000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2019.0,Kia,SELTOS,GTX PLUS DCT 1.4 PETROL,66279.0,Petrol,Automatic,KA-05,1099000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Maruti Suzuki,Celerio,VXI AMT,95692.0,Petrol,Automatic,KA-05,256000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2023.0,Toyota,Glanza,V AMT,34013.0,Petrol,Automatic,KA-04,740000.0,Mass Market,Direct Seller,bellahalli,560066.0,3.0
Bangalore,2015.0,Volkswagen,Vento,HIGHLINE 1.5 AT,70604.0,Diesel,Automatic,KA-04,407000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2022.0,Mahindra,Thar,LX HARD TOP 4WD MT,56841.0,Diesel,Manual,KA-51,1280000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2021.0,Maruti Suzuki,Swift,VXI,52040.0,CNG,Manual,KA-51,598000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2021.0,Skoda,KUSHAQ,STYLE 1.0L TSI AT,53781.0,Petrol,Automatic,KA-01,975000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2021.0,Jeep,Compass,MODEL S (O) DIESEL 4X4 AT,104473.0,Diesel,Automatic,KA-05,1519000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2021.0,Maruti Suzuki,Swift,VXI AMT,30364.0,Petrol,Automatic,KA-02,576000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2018.0,Maruti Suzuki,Swift,ZXI,60408.0,Petrol,Manual,KA-51,560000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2019.0,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,70291.0,Petrol,Automatic,KA-50,640000.0,Mass Market,Direct Seller,bellahalli,560064.0,7.0
Bangalore,2017.0,Maruti Suzuki,Baleno,ZETA PETROL 1.2,72811.0,Petrol,Manual,KA-51,437000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2019.0,Hyundai,Creta,SX AT 1.6 PETROL,56328.0,Petrol,Automatic,KA-04,890000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Maruti Suzuki,Baleno,ZETA PETROL 1.2,70773.0,Petrol,Manual,KA-04,503000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2022.0,Tata,NEXON,XZA PLUS (O) PETROL DUAL TONE,41201.0,Petrol,Automatic,KA-51,790000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2017.0,Ford,Ecosport,TITANIUM 1.5L DIESEL,105639.0,Diesel,Manual,KA-51,574000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2022.0,Tata,NEXON,XM DIESEL,73242.0,Diesel,Manual,KA-27,710000.0,Mass Market,Direct Seller,bellahalli,560064.0,4.0
Bangalore,2019.0,Renault,Kwid,RXT 1.0 (O),71278.0,Petrol,Manual,KA-51,275000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2015.0,Maruti Suzuki,Alto K10,VXI AMT,45256.0,Petrol,Automatic,KA-04,296000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2022.0,Renault,Kwid,RXL 1.0 (O),21518.0,Petrol,Manual,KA-04,354000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2020.0,Kia,SELTOS,HTX 1.5 PETROL,95062.0,Petrol,Manual,KA-05,861000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2017.0,Maruti Suzuki,Celerio,VXI AMT,91947.0,Petrol,Automatic,KA-02,300000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2015.0,Honda,City,1.5L I-VTEC SV CVT,78651.0,Petrol,Automatic,KA-41,429000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2015.0,Toyota,Etios Liva,G,47064.0,Petrol,Manual,KA-50,381000.0,Mass Market,Direct Seller,bellahalli,560064.0,11.0
Bangalore,2017.0,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,43661.0,Petrol,Manual,KA-20,418000.0,Mass Market,Direct Seller,bellahalli,560064.0,9.0
Bangalore,2020.0,Volkswagen,Vento,HIGHLINE PLUS 1.0L TSI,38452.0,Petrol,Manual,KA-01,936000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2022.0,Mahindra,Thar,LX PETROL HT 4WD AT,18553.0,Petrol,Automatic,KA-03,1259000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2018.0,Hyundai,Elite i20,ASTA 1.2,67175.0,Petrol,Manual,KA-04,481000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2018.0,Skoda,Rapid,1.6 MPI STYLE PLUS MT,73107.0,Petrol,Manual,KA-02,554000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2016.0,Nissan,Micra,XL CVT,71635.0,Petrol,Automatic,KA-24,342000.0,Mass Market,Direct Seller,bellahalli,560064.0,10.0
Bangalore,2022.0,Jeep,Compass,MODEL S (O) DIESEL 4X4 AT,62878.0,Diesel,Automatic,KA-03,1999000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2020.0,Hyundai,Creta,SX 1.6 PETROL,92245.0,Petrol,Manual,KA-04,845000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2022.0,Maruti Suzuki,Baleno,ALPHA PETROL 1.2,99190.0,Petrol,Manual,KA-04,643000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2015.0,Maruti Suzuki,Celerio,ZXI AMT,58393.0,Petrol,Automatic,KA-53,310000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2021.0,Tata,NEXON,XZA PLUS DIESEL,54661.0,Diesel,Automatic,KA-05,771000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2016.0,Ford,Ecosport,TITANIUM 1.5L PETROL AT,41412.0,Petrol,Automatic,KA-01,412000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2019.0,Renault,Kwid,RXT 0.8 (O),78134.0,Petrol,Manual,KA-70,268000.0,Mass Market,Direct Seller,nexus whitefield,560066.0,7.0
Bangalore,2019.0,Renault,Kwid,RXT 1.0 AMT (O),66143.0,Petrol,Automatic,KA-05,319000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2019.0,Maruti Suzuki,Alto K10,VXI,38770.0,Petrol,Manual,KA-02,309000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2018.0,Hyundai,Elite i20,SPORTZ 1.2,98911.0,Petrol,Manual,KA-05,499000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2019.0,Kia,SELTOS,GTX AT 1.4 PETROL,59109.0,Petrol,Automatic,KA-51,890000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Honda,City,1.5L I-VTEC SV CVT,78342.0,Petrol,Automatic,KA-53,446000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2024.0,Mahindra,Thar,LX PETROL HT 4WD AT,4777.0,Petrol,Automatic,KA-03,1420000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2016.0,Renault,Kwid,RXT 0.8,54980.0,Petrol,Manual,KA-51,298000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2014.0,Nissan,Terrano,XL D PLUS,64819.0,Diesel,Manual,KA-18,434000.0,Mass Market,Direct Seller,bellahalli,560064.0,12.0
Bangalore,2017.0,Skoda,Rapid,STYLE 1.6 MPI,78873.0,Petrol,Manual,KA-51,551000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2022.0,MG,HECTOR PLUS,SHARP 2.0 DIESEL TURBO MT 6-STR,72032.0,Diesel,Manual,KA-01,1291000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2024.0,Maruti Suzuki,Swift,ZXi Plus AMT,39053.0,Petrol,Automatic,KA-51,815000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2019.0,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,32276.0,Petrol,Automatic,KA-41,730000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2018.0,Maruti Suzuki,Swift,ZDI AMT,97231.0,Diesel,Automatic,KA-03,540000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2017.0,Hyundai,Creta,SX (O) 1.6 DIESEL,31205.0,Diesel,Manual,KA-51,808000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2022.0,Hyundai,Creta,SX 1.5 PETROL,102954.0,Diesel,Manual,KA-53,943000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2020.0,Tata,NEXON,XZA PLUS SUNROOF DIESEL,60307.0,Diesel,Automatic,KA-05,719000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2019.0,Ford,Ecosport,TITANIUM + 1.5L PETROL AT,32034.0,Petrol,Automatic,KA-03,676000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,VXI,83238.0,Petrol,Manual,KA-51,260000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2021.0,Renault,Kwid,RXT 1.0 AMT (O),74198.0,Petrol,Automatic,KA-03,332000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2015.0,Maruti Suzuki,Celerio,VXI AMT,61845.0,Petrol,Automatic,KA-03,331000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2019.0,Kia,SELTOS,GTX PLUS DCT 1.4 PETROL,71203.0,Petrol,Automatic,KA-04,1084000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2022.0,Maruti Suzuki,S PRESSO,VXI PLUS AMT,42120.0,Petrol,Automatic,KA-04,411000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2017.0,Honda,City,1.5L I-VTEC SV,97645.0,Petrol,Manual,KA-01,549000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2017.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,43629.0,Petrol,Manual,KA-03,425000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2024.0,Mahindra,Thar,LX P 2WD AT HT,31978.0,Petrol,Automatic,KA-05,1339000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2013.0,Volkswagen,Vento,HIGHLINE DIESEL 1.6,119233.0,Diesel,Manual,KA-04,329000.0,Mass Market,Direct Seller,bellahalli,560066.0,13.0
Bangalore,2017.0,Renault,Kwid,RXT 1.0 AMT,36668.0,Petrol,Automatic,KA-53,306000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2022.0,MG,ASTOR,SHARP EX 1.5 MT,84055.0,Petrol,Manual,KA-09,757000.0,Mass Market,Direct Seller,vega city mall,560066.0,4.0
Bangalore,2014.0,Nissan,Terrano,XV D THP 110 PS,83912.0,Diesel,Manual,KA-03,413000.0,Mass Market,Direct Seller,bellahalli,560066.0,12.0
Bangalore,2017.0,Skoda,Rapid,AMBITION 1.6 MPI MT,69685.0,Petrol,Manual,KA-03,564000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2024.0,Maruti Suzuki,Swift,ZXi Plus AMT,26760.0,Petrol,Automatic,KA-41,765000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2013.0,Maruti Suzuki,Swift,ZXI,83675.0,Petrol,Manual,KA-03,392000.0,Mass Market,Direct Seller,bellahalli,560066.0,13.0
Bangalore,2019.0,Maruti Suzuki,Baleno,ZETA CVT PETROL 1.2,15900.0,Petrol,Automatic,KA-53,588000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2022.0,Tata,NEXON,XZ PLUS PETROL,50400.0,Petrol,Manual,KA-01,813000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2023.0,Maruti Suzuki,Dzire,VXI,40301.0,Petrol,Manual,KA-50,590000.0,Mass Market,Direct Seller,bellahalli,560064.0,3.0
Bangalore,2016.0,Ford,Ecosport,TITANIUM 1.5L PETROL AT,77321.0,Petrol,Automatic,KA-01,446000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2018.0,Renault,Kwid,RXT 1.0 AMT (O),41672.0,Petrol,Automatic,KA-22,310000.0,Mass Market,Direct Seller,bellahalli,560064.0,8.0
Bangalore,2017.0,Maruti Suzuki,Alto K10,VXI,68037.0,Petrol,Manual,KA-04,230000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2020.0,Hyundai,Creta,SX (O) AT 1.5 DIESEL,134586.0,Diesel,Automatic,KA-51,1119000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2020.0,Honda,City,1.5L I-VTEC V MT,85530.0,Petrol,Manual,KA-05,615000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2024.0,Mahindra,Thar,LX P 2WD AT HT,11232.0,Petrol,Automatic,KA-03,1260000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2014.0,Volkswagen,Vento,HIGHLINE 1.6 MPI,64327.0,Petrol,Manual,KA-03,317000.0,Mass Market,Direct Seller,bellahalli,560066.0,12.0
Bangalore,2021.0,Renault,Duster,RXZ 1.5 PETROL MT,47145.0,Petrol,Manual,KA-17,649000.0,Mass Market,Direct Seller,hunasamaranahalli,562157.0,5.0
Bangalore,2019.0,Tata,NEXON,XZ PLUS DIESEL DUAL TONE,30617.0,Diesel,Manual,KA-01,729000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Renault,Kwid,RXL,76203.0,Petrol,Manual,KA-53,232000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2013.0,Maruti Suzuki,Swift,VXI,81472.0,Petrol,Manual,KA-51,350000.0,Mass Market,Direct Seller,bellahalli,560066.0,13.0
Bangalore,2019.0,Hyundai,Elite i20,SPORTZ PLUS 1.2,79054.0,Petrol,Manual,KA-03,580000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2013.0,Maruti Suzuki,Swift,VXI,85693.0,Petrol,Manual,KA-41,340000.0,Mass Market,Direct Seller,bellahalli,560066.0,13.0
Bangalore,2022.0,Tata,NEXON,XZA PLUS DIESEL,101841.0,Diesel,Automatic,KA-51,699000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2018.0,Maruti Suzuki,Dzire,ZXI PLUS,87095.0,Petrol,Manual,KA-04,568000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,VXI AMT,87475.0,Petrol,Automatic,KA-50,272000.0,Mass Market,Direct Seller,bellahalli,560064.0,10.0
Bangalore,2019.0,Renault,Kwid,CLIMBER 1.0,60345.0,Petrol,Manual,KA-02,226000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2017.0,Maruti Suzuki,Celerio,ZXI AMT,16628.0,Petrol,Automatic,KA-04,392000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2017.0,Hyundai,Elite i20,SPORTZ 1.2,112457.0,Petrol,Manual,KA-04,458000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2019.0,Kia,SELTOS,GTX 1.4 PETROL,34413.0,Petrol,Manual,KA-03,890000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2020.0,Hyundai,VENUE,SX 1.0 TURBO IMT,44620.0,Petrol,Manual,KA-04,700000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2016.0,Honda,City,1.5L I-VTEC VX CVT,101837.0,Petrol,Automatic,KA-01,580000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2023.0,Hyundai,Creta,SX (O) 1.4 TURBO DCT,26136.0,Petrol,Automatic,KA-05,1688000.0,Mass Market,Direct Seller,bellahalli,560066.0,3.0
Bangalore,2020.0,Skoda,Rapid,ACTIVE 1.0 TSI AT,84807.0,Petrol,Automatic,KA-01,650000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2013.0,Volkswagen,Vento,HIGHLINE PETROL AT,74967.0,Petrol,Automatic,KA-05,380000.0,Mass Market,Direct Seller,bellahalli,560066.0,13.0
Bangalore,2012.0,Maruti Suzuki,Swift,VDI,69332.0,Diesel,Manual,KA-02,326000.0,Mass Market,Direct Seller,bellahalli,560066.0,14.0
Bangalore,2020.0,Tata,Harrier,XZA 2.0L,134949.0,Diesel,Automatic,KA-01,1081000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2017.0,Hyundai,Elite i20,ASTA 1.2,47559.0,Petrol,Manual,KA-01,475000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2021.0,Hyundai,VENUE,SX 1.5 CRDI,39098.0,Diesel,Manual,KA-51,784000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2017.0,Maruti Suzuki,Baleno,ZETA CVT PETROL 1.2,61895.0,Petrol,Automatic,KA-04,530000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2019.0,Hyundai,Elite i20,SPORTZ PLUS  1.2 CVT,71422.0,Petrol,Automatic,KA-53,575000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2024.0,Maruti Suzuki,Dzire,VXI,14823.0,Petrol,Manual,KA-05,661000.0,Mass Market,Direct Seller,bellahalli,560066.0,2.0
Bangalore,2023.0,Tata,NEXON,CREATIVE + SUNROOF 1.2 PETROL,13404.0,Petrol,Manual,KA-53,935000.0,Mass Market,Direct Seller,bellahalli,560066.0,3.0
Bangalore,2018.0,Renault,Kwid,RXT 0.8,67307.0,Petrol,Manual,KA-50,247000.0,Mass Market,Direct Seller,bellahalli,560064.0,8.0
Bangalore,2022.0,Tata,NEXON,XZ PLUS PETROL,26037.0,Petrol,Manual,KA-51,815000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2020.0,Kia,SELTOS,HTX IVT 1.5 PETROL,105627.0,Petrol,Automatic,KA-01,825000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2017.0,Maruti Suzuki,Celerio,ZXI AMT,40600.0,Petrol,Automatic,KA-04,364000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2019.0,Honda,City,1.5L I-VTEC V MT,148849.0,Petrol,Manual,KA-05,543000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2016.0,Skoda,Rapid,1.5 TDI CR STYLE PLUS AT,92976.0,Diesel,Automatic,KA-01,430000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2014.0,Volkswagen,Vento,HIGHLINE DIESEL 1.6,120944.0,Diesel,Manual,KA-03,300000.0,Mass Market,Direct Seller,bellahalli,560066.0,12.0
Bangalore,2018.0,Renault,Duster,RXS CVT,59237.0,Petrol,Automatic,KA-04,474000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2020.0,Renault,Duster,RXZ 1.3 TURBO PETROL MT,47986.0,Petrol,Manual,KA-04,696000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2016.0,Hyundai,Elite i20,MAGNA 1.2,91784.0,Petrol,Manual,KA-04,470000.0,Mass Market,Direct Seller,bellahalli,560066.0,10.0
Bangalore,2018.0,Maruti Suzuki,Baleno,ALPHA CVT PETROL 1.2,71685.0,Petrol,Automatic,KA-51,519000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2023.0,Hyundai,VENUE,SX 1.2 PETROL,76179.0,Petrol,Manual,KA-11,830000.0,Mass Market,Direct Seller,hunasamaranahalli,562157.0,3.0
Bangalore,2017.0,Maruti Suzuki,Ertiga,ZXI+,57317.0,Petrol,Manual,KA-04,694000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2020.0,Volkswagen,Polo,COMFORTLINE 1.0L MPI,46180.0,Petrol,Manual,KA-03,566000.0,Mass Market,Direct Seller,bellahalli,560066.0,6.0
Bangalore,2021.0,Maruti Suzuki,Dzire,ZXI AMT,75765.0,Petrol,Automatic,KA-01,523000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2018.0,Ford,Ecosport,TITANIUM + 1.5L PETROL AT,81814.0,Petrol,Automatic,KA-02,750000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2018.0,Maruti Suzuki,Alto K10,VXI,31197.0,Petrol,Manual,KA-05,330000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2023.0,Tata,NEXON,CREATIVE AMT DUAL TONE 1.2 PETROL,11735.0,Petrol,Automatic,KA-53,930000.0,Mass Market,Direct Seller,bellahalli,560066.0,3.0
Bangalore,2018.0,Renault,Kwid,CLIMBER 1.0 AMT,31434.0,Petrol,Automatic,KA-53,329000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
Bangalore,2023.0,Tata,NEXON,FEARLESS + SUNROOF DCA DUAL TONE 1.2 PETROL,36407.0,Petrol,Automatic,KA-05,1116000.0,Mass Market,Direct Seller,bellahalli,560066.0,3.0
Bangalore,2017.0,Renault,Kwid,CLIMBER 1.0,113029.0,Petrol,Manual,KA-51,188000.0,Mass Market,Direct Seller,bellahalli,560066.0,9.0
Bangalore,2015.0,Maruti Suzuki,Celerio,VXI,95484.0,Petrol,Manual,KA-51,305000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2019.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,32270.0,Petrol,Manual,KA-51,421000.0,Mass Market,Direct Seller,bellahalli,560066.0,7.0
Bangalore,2014.0,Maruti Suzuki,Alto K10,VXI AMT,77637.0,Petrol,Automatic,KA-04,236000.0,Mass Market,Direct Seller,bellahalli,560066.0,12.0
Bangalore,2022.0,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT DUAL TONE,24238.0,Petrol,Automatic,KA-05,877000.0,Mass Market,Direct Seller,bellahalli,560066.0,4.0
Bangalore,2021.0,Kia,SELTOS,HTK PLUS 1.5 DIESEL,120410.0,Diesel,Manual,KA-05,850000.0,Mass Market,Direct Seller,bellahalli,560066.0,5.0
Bangalore,2024.0,Mahindra,XUV700,AX 7 P AT 7 STR,12988.0,Petrol,Automatic,KA-50,2085000.0,Mass Market,Direct Seller,bellahalli,560064.0,2.0
Bangalore,2015.0,Skoda,Rapid,1.5 TDI CR AMBITION PLUS,75393.0,Diesel,Manual,KA-05,356000.0,Mass Market,Direct Seller,bellahalli,560066.0,11.0
Bangalore,2014.0,Hyundai,i20,SPORTZ 1.2,70783.0,Petrol,Manual,KA-05,318000.0,Mass Market,Direct Seller,bellahalli,560066.0,12.0
Bangalore,2018.0,Renault,Duster,RXS CVT,98805.0,Petrol,Automatic,KA-01,555000.0,Mass Market,Direct Seller,bellahalli,560066.0,8.0
