brand,model,variant,color,segment_class,fuel_type,transmission,vehicle_age,odometer_reading,km_per_year,owner_count,brand_tier,age_km_interaction,ownership_trust_score,vehicle_health_score,is_high_mileage,seller_type,inspected,selling_price,year
mg,hector plus,sharp 2.0 diesel turbo mt 6-str,unknown,premium,diesel,manual,5,102000.0,20400.0,1,3,510000.0,100,74.8,1,dealer,0,1196000.0,2021
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,mid,petrol,manual,12,96500.0,8041.7,1,2,1158000.0,100,54.4,0,dealer,0,330000.0,2014
hyundai,creta,1.6 sx at,unknown,mid,diesel,automatic,8,74500.0,9312.5,1,2,596000.0,100,68.6,0,dealer,0,1023000.0,2018
renault,triber,rxz easy-r amt,unknown,economy,petrol,automatic,4,25500.0,6375.0,1,1,102000.0,100,85.4,0,dealer,0,619000.0,2022
mahindra,xuv700,ax 5 diesel at 7 str,unknown,mid,diesel,automatic,2,19000.0,9500.0,1,2,38000.0,100,92.1,0,dealer,0,2032000.0,2024
skoda,kushaq,style 1.5l tsi mt,unknown,mid,petrol,manual,4,71000.0,17750.0,1,2,284000.0,100,80.9,1,dealer,0,1186000.0,2022
hyundai,eon,era +,unknown,mid,petrol,manual,8,97500.0,12187.5,1,2,780000.0,100,66.2,0,dealer,0,243000.0,2018
hyundai,creta,sx opt turbo dct petrol,unknown,mid,petrol,automatic,5,113500.0,22700.0,1,2,567500.0,100,73.6,1,dealer,0,1227000.0,2021
datsun,redi-go,s,unknown,budget,petrol,manual,9,50500.0,5611.1,1,0,454500.0,100,68.0,0,dealer,0,209000.0,2017
hyundai,creta,1.4 s,unknown,mid,diesel,manual,8,83500.0,10437.5,1,2,668000.0,100,67.6,0,dealer,0,882000.0,2018
tata,hexa,xta 4x2 6 str,unknown,economy,diesel,automatic,9,101000.0,11222.2,1,1,909000.0,100,62.9,0,dealer,0,813000.0,2017
tata,tiago,revotron xt,unknown,economy,petrol,manual,6,49500.0,8250.0,1,1,297000.0,100,77.0,0,dealer,0,352000.0,2020
nissan,magnite,xv premium turbo cvt,unknown,mid,petrol,automatic,5,87000.0,17400.0,1,2,435000.0,100,76.3,1,dealer,0,613000.0,2021
hyundai,verna,fluidic 1.6 crdi sx opt,unknown,mid,diesel,manual,14,90500.0,6464.3,1,2,1267000.0,100,49.0,0,dealer,0,412000.0,2012
honda,brio,s mt,unknown,mid,petrol,manual,14,36500.0,2607.1,1,2,511000.0,100,54.4,0,dealer,0,282000.0,2012
hyundai,creta,1.6 sx at,unknown,mid,diesel,automatic,7,86000.0,12285.7,1,2,602000.0,100,70.4,0,dealer,0,1067000.0,2019
hyundai,elite i20,asta 1.2,unknown,mid,petrol,manual,9,56000.0,6222.2,1,2,504000.0,100,67.4,0,dealer,0,555000.0,2017
skoda,rapid,style 1.5 tdi at,unknown,mid,diesel,automatic,10,95500.0,9550.0,1,2,955000.0,100,60.4,0,dealer,0,563000.0,2016
hyundai,grand i10 nios,asta amt 1.2 kappa vtvt,unknown,mid,petrol,automatic,6,27000.0,4500.0,1,2,162000.0,100,79.3,0,dealer,0,580000.0,2020
hyundai,grand i10,sportz 1.2 kappa vtvt,unknown,mid,petrol,manual,11,77500.0,7045.5,1,2,852500.0,100,59.2,0,dealer,0,348000.0,2015
hyundai,grand i10,asta at 1.2 kappa vtvt (o),unknown,mid,petrol,automatic,10,21000.0,2100.0,1,2,210000.0,100,67.9,0,dealer,0,527000.0,2016
honda,city,zx cvt petrol,unknown,mid,petrol,automatic,4,35000.0,8750.0,1,2,140000.0,100,84.5,0,dealer,0,1131000.0,2022
honda,amaze,1.5 v cvt diesel,unknown,mid,diesel,automatic,8,37500.0,4687.5,1,2,300000.0,100,72.2,0,dealer,0,685000.0,2018
honda,jazz,vx cvt petrol,unknown,mid,petrol,automatic,8,45000.0,5625.0,1,2,360000.0,100,71.5,0,dealer,0,581000.0,2018
hyundai,venue,sx 1.2 petrol,unknown,mid,petrol,manual,4,25000.0,6250.0,1,2,100000.0,100,85.5,0,dealer,0,907000.0,2022
toyota,etios liva,v,unknown,premium,petrol,manual,10,82000.0,8200.0,1,3,820000.0,100,61.8,0,dealer,0,426000.0,2016
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,mid,petrol,manual,8,19500.0,2437.5,1,2,156000.0,100,74.0,0,dealer,0,474000.0,2018
honda,amaze,1.2 sx i-vtec,unknown,mid,petrol,manual,11,11000.0,1000.0,1,2,121000.0,100,65.9,0,dealer,0,446000.0,2015
toyota,urban cruiser,high grade at,unknown,premium,petrol,automatic,4,10000.0,2500.0,1,3,40000.0,100,87.0,0,dealer,0,930000.0,2022
jeep,compass,limited (o) 2.0 diesel,unknown,premium,diesel,manual,7,69000.0,9857.1,1,3,483000.0,100,72.1,0,dealer,0,1175000.0,2019
honda,city,1.5 v mt,unknown,mid,petrol,manual,13,78000.0,6000.0,1,2,1014000.0,100,53.2,0,dealer,0,318000.0,2013
hyundai,creta,s plus 1.5 diesel knight,unknown,mid,diesel,manual,3,49000.0,16333.3,1,2,147000.0,100,86.1,1,dealer,0,1167000.0,2023
mahindra,tuv300,t8,unknown,mid,diesel,manual,9,58500.0,6500.0,1,2,526500.0,100,67.2,0,dealer,0,631000.0,2017
hyundai,aura,sx 1.2 petrol,unknown,mid,petrol,manual,5,49000.0,9800.0,1,2,245000.0,100,80.1,0,dealer,0,602000.0,2021
tata,nexon,xz plus,unknown,economy,petrol,manual,7,40000.0,5714.3,1,1,280000.0,100,75.0,0,dealer,0,681000.0,2019
jeep,compass,limited 2.0 diesel,unknown,premium,diesel,manual,8,42500.0,5312.5,1,3,340000.0,100,71.8,0,dealer,0,1100000.0,2018
skoda,slavia,style 1.0l tsi at,unknown,mid,petrol,automatic,2,14000.0,7000.0,1,2,28000.0,100,92.6,0,dealer,0,1471000.0,2024
skoda,slavia,style 1.0l tsi at,unknown,mid,petrol,automatic,3,16500.0,5500.0,1,2,49500.0,100,89.4,0,dealer,0,1357000.0,2023
tata,tiago,xz,unknown,economy,petrol,manual,5,56500.0,11300.0,1,1,282500.0,100,79.4,0,dealer,0,505000.0,2021
mahindra,xuv500,w8,unknown,mid,diesel,manual,10,44500.0,4450.0,1,2,445000.0,100,65.6,0,dealer,0,836000.0,2016
tata,punch,creative dual tone amt,unknown,economy,petrol,automatic,4,19500.0,4875.0,1,1,78000.0,100,86.0,0,dealer,0,693000.0,2022
tata,tiago ev,xz plus tech lux long range,unknown,economy,electric,automatic,3,21000.0,7000.0,1,1,63000.0,100,88.9,0,dealer,0,680000.0,2023
tata,harrier,xza plus,unknown,economy,diesel,automatic,3,33000.0,11000.0,1,1,99000.0,100,87.7,0,dealer,0,1798000.0,2023
honda,amaze,1.2 vx cvt petrol,unknown,mid,petrol,automatic,6,62000.0,10333.3,1,2,372000.0,100,75.8,0,dealer,0,665000.0,2020
bmw,x1,sdrive20d xline,unknown,luxury,diesel,automatic,7,54000.0,7714.3,1,4,378000.0,100,73.6,0,dealer,0,2390000.0,2019
renault,kwid,rxl (o) 1.0,unknown,economy,petrol,manual,4,10000.0,2500.0,1,1,40000.0,100,87.0,0,dealer,0,419000.0,2022
hyundai,elite i20,magna 1.2,unknown,mid,petrol,manual,10,23000.0,2300.0,1,2,230000.0,100,67.7,0,dealer,0,505000.0,2016
renault,kiger,rxt 1.0 turbo mt,unknown,economy,petrol,manual,5,65500.0,13100.0,1,1,327500.0,100,78.4,0,dealer,0,537000.0,2021
renault,kwid,1.0 rxt,unknown,economy,petrol,manual,10,78000.0,7800.0,1,1,780000.0,100,62.2,0,dealer,0,290000.0,2016
hyundai,alcazar,platinum (o) 6 str 1.5 diesel at,unknown,mid,diesel,automatic,3,30500.0,10166.7,1,2,91500.0,100,88.0,0,dealer,0,1654000.0,2023
hyundai,creta,sx (o) 1.5 diesel automatic,unknown,mid,diesel,automatic,4,74500.0,18625.0,1,2,298000.0,100,80.6,1,dealer,0,1486000.0,2022
hyundai,elite i20,sportz plus 1.2 cvt,unknown,mid,petrol,automatic,7,45500.0,6500.0,1,2,318500.0,100,74.4,0,dealer,0,665000.0,2019
honda,amaze,1.2 s at i-vtec opt,unknown,mid,petrol,automatic,8,23000.0,2875.0,1,2,184000.0,100,73.7,0,dealer,0,502000.0,2018
hyundai,aura,s 1.2 cng,unknown,mid,cng,manual,5,32500.0,6500.0,1,2,162500.0,100,81.8,0,dealer,0,593000.0,2021
hyundai,alcazar,platinum 7 str 2.0 petrol,unknown,mid,petrol,manual,4,25500.0,6375.0,1,2,102000.0,100,85.4,0,dealer,0,1464000.0,2022
audi,a4,technology 40 tfsi,unknown,luxury,petrol,automatic,4,45000.0,11250.0,1,4,180000.0,100,83.5,0,dealer,0,3350000.0,2022
hyundai,i10,sportz 1.2 kappa2,unknown,mid,petrol,manual,13,52500.0,4038.5,1,2,682500.0,100,55.8,0,dealer,0,280000.0,2013
honda,amaze,vx mt 1.2 petrol,unknown,mid,petrol,manual,4,67500.0,16875.0,1,2,270000.0,100,81.2,1,dealer,0,657000.0,2022
mahindra,kuv100 nxt,k8 d 6 str dual tone,unknown,mid,diesel,manual,8,64000.0,8000.0,1,2,512000.0,100,69.6,0,dealer,0,440000.0,2018
hyundai,grand i10 nios,sportz 1.2 kappa vtvt,unknown,mid,petrol,manual,4,17000.0,4250.0,1,2,68000.0,100,86.3,0,dealer,0,628000.0,2022
mahindra,xuv500,w11 at,unknown,mid,diesel,automatic,8,47500.0,5937.5,1,2,380000.0,100,71.2,0,dealer,0,1188000.0,2018
mahindra,xuv500,w8 at,unknown,mid,diesel,automatic,9,53000.0,5888.9,1,2,477000.0,100,67.7,0,dealer,0,1062000.0,2017
tata,altroz,xm plus petrol,unknown,economy,petrol,manual,5,36000.0,7200.0,1,1,180000.0,100,81.4,0,dealer,0,568000.0,2021
hyundai,grand i10 nios,sportz 1.2 kappa vtvt dual tone,unknown,mid,petrol,manual,6,79000.0,13166.7,1,2,474000.0,100,74.1,0,dealer,0,471000.0,2020
renault,kwid,rxt (o) 1.0 sce edition,unknown,economy,petrol,manual,7,36000.0,5142.9,1,1,252000.0,100,75.4,0,dealer,0,328000.0,2019
mahindra,kuv100 nxt,k2 6 str,unknown,mid,petrol,manual,8,23000.0,2875.0,1,2,184000.0,100,73.7,0,dealer,0,349000.0,2018
volkswagen,vento,highline 1.5 (d),unknown,mid,diesel,manual,7,113500.0,16214.3,1,2,794500.0,100,67.6,1,dealer,0,578000.0,2019
renault,kwid,1.0 rxt amt,unknown,economy,petrol,automatic,9,78500.0,8722.2,1,1,706500.0,100,65.2,0,dealer,0,295000.0,2017
renault,kwid,rxt,unknown,economy,petrol,manual,10,80500.0,8050.0,1,1,805000.0,100,62.0,0,dealer,0,259000.0,2016
ford,ecosport,titanium 1.5l tdci,unknown,mid,diesel,manual,7,110000.0,15714.3,1,2,770000.0,100,68.0,1,dealer,0,698000.0,2019
mahindra,xuv700,ax 7 luxury pack diesel at 7 str,unknown,mid,diesel,automatic,2,49000.0,24500.0,1,2,98000.0,100,89.1,1,dealer,0,1998000.0,2024
volkswagen,polo,comfortline 1.2l (p),unknown,mid,petrol,manual,13,78000.0,6000.0,1,2,1014000.0,100,53.2,0,dealer,0,389000.0,2013
ford,freestyle,titanium 1.2 ti-vct,unknown,mid,petrol,manual,8,61000.0,7625.0,1,2,488000.0,100,69.9,0,dealer,0,430000.0,2018
honda,jazz,sv petrol,unknown,mid,petrol,manual,11,78500.0,7136.4,1,2,863500.0,100,59.2,0,dealer,0,362000.0,2015
skoda,rapid,ambition 1.6 mpi at,unknown,mid,petrol,automatic,9,80500.0,8944.4,1,2,724500.0,100,65.0,0,dealer,0,499000.0,2017
hyundai,xcent,s 1.2,unknown,mid,petrol,manual,11,58000.0,5272.7,1,2,638000.0,100,61.2,0,dealer,0,329000.0,2015
honda,wr-v,vx mt petrol,unknown,mid,petrol,manual,9,103000.0,11444.4,1,2,927000.0,100,62.7,0,dealer,0,555000.0,2017
hyundai,i10,asta 1.2 kappa2,unknown,mid,petrol,manual,16,122500.0,7656.2,1,2,1960000.0,100,39.8,0,dealer,0,223000.0,2010
volkswagen,vento,highline diesel,unknown,mid,diesel,manual,12,116000.0,9666.7,1,2,1392000.0,100,52.4,0,dealer,0,379000.0,2014
ford,ecosport,trend 1.5 tdci,unknown,mid,diesel,manual,13,133500.0,10269.2,1,2,1735500.0,100,47.6,0,dealer,0,379000.0,2013
mahindra,tuv300,t6 plus,unknown,mid,diesel,manual,9,142000.0,15777.8,1,2,1278000.0,100,58.8,1,dealer,0,431000.0,2017
hyundai,verna,fluidic 1.6 crdi sx,unknown,mid,diesel,manual,13,132000.0,10153.8,1,2,1716000.0,100,47.8,0,dealer,0,394000.0,2013
renault,kwid,rxt (o) 1.0 sce edition,unknown,economy,petrol,manual,8,19000.0,2375.0,1,1,152000.0,100,74.1,0,dealer,0,334000.0,2018
tata,nexon,xza plus petrol,unknown,economy,petrol,automatic,8,58000.0,7250.0,1,1,464000.0,100,70.2,0,dealer,0,696000.0,2018
ford,figo,trend 1.5l tdci,unknown,mid,diesel,manual,9,110000.0,12222.2,1,2,990000.0,100,62.0,0,dealer,0,362000.0,2017
honda,jazz,v at petrol,unknown,mid,petrol,automatic,8,108500.0,13562.5,1,2,868000.0,100,65.2,0,dealer,0,517000.0,2018
hyundai,creta,1.6 sx plus petrol,unknown,mid,petrol,manual,10,92000.0,9200.0,1,2,920000.0,100,60.8,0,dealer,0,708000.0,2016
ford,figo,duratec petrol titanium 1.2,unknown,mid,petrol,manual,11,45500.0,4136.4,1,2,500500.0,100,62.4,0,dealer,0,307000.0,2015
renault,kwid,rxl,unknown,economy,petrol,manual,7,103500.0,14785.7,1,1,724500.0,100,68.6,0,dealer,0,274000.0,2019
tata,zest,xms petrol,unknown,economy,petrol,manual,8,49500.0,6187.5,1,1,396000.0,100,71.0,0,dealer,0,425000.0,2018
mahindra,xuv500,w8,unknown,mid,diesel,manual,9,111000.0,12333.3,1,2,999000.0,100,61.9,0,dealer,0,854000.0,2017
tata,nano,twist xt,unknown,economy,petrol,manual,10,57000.0,5700.0,1,1,570000.0,100,64.3,0,dealer,0,174000.0,2016
hyundai,eon,magna +,unknown,mid,petrol,manual,11,107000.0,9727.3,1,2,1177000.0,100,56.3,0,dealer,0,222000.0,2015
ford,figo,duratorq diesel exi 1.4,unknown,mid,diesel,manual,14,109500.0,7821.4,1,2,1533000.0,100,47.0,0,dealer,0,236000.0,2012
honda,amaze,1.2 vx i-vtec,unknown,mid,petrol,manual,13,80000.0,6153.8,1,2,1040000.0,100,53.0,0,dealer,0,308000.0,2013
honda,city,v diesel,unknown,mid,diesel,manual,12,130500.0,10875.0,1,2,1566000.0,100,51.0,0,dealer,0,483000.0,2014
skoda,slavia,style 1.0l tsi mt,unknown,mid,petrol,manual,3,47500.0,15833.3,1,2,142500.0,100,86.2,1,dealer,0,1157000.0,2023
kia,seltos,htx plus at 1.5 diesel,unknown,mid,diesel,automatic,7,104500.0,14928.6,1,2,731500.0,100,68.6,0,dealer,0,1009000.0,2019
hyundai,eon,era +,unknown,mid,petrol,manual,10,80000.0,8000.0,1,2,800000.0,100,62.0,0,dealer,0,231000.0,2016
hyundai,i20,magna 1.2,unknown,mid,petrol,manual,15,75500.0,5033.3,1,2,1132500.0,100,47.4,0,dealer,0,269000.0,2011
volkswagen,vento,highline petrol,unknown,mid,petrol,manual,11,63500.0,5772.7,1,2,698500.0,100,60.6,0,dealer,0,398000.0,2015
tata,nano,twist xt,unknown,economy,petrol,manual,12,20000.0,1666.7,1,1,240000.0,100,62.0,0,dealer,0,181000.0,2014
ford,ecosport,titanium 1.5 ti-vct at,unknown,mid,petrol,automatic,11,62000.0,5636.4,1,2,682000.0,100,60.8,0,dealer,0,509000.0,2015
honda,city,vx cvt,unknown,mid,petrol,automatic,10,97500.0,9750.0,1,2,975000.0,100,60.2,0,dealer,0,577000.0,2016
hyundai,grand i10,asta at 1.2 kappa vtvt,unknown,mid,petrol,automatic,11,146000.0,13272.7,1,2,1606000.0,100,52.4,0,dealer,0,386000.0,2015
hyundai,elite i20,asta 1.2,unknown,mid,petrol,manual,8,95000.0,11875.0,1,2,760000.0,100,66.5,0,dealer,0,515000.0,2018
honda,city,zx cvt petrol,unknown,mid,petrol,automatic,9,75000.0,8333.3,1,2,675000.0,100,65.5,0,dealer,0,697000.0,2017
hyundai,grand i10,sportz 1.2 kappa vtvt,unknown,mid,petrol,manual,12,57000.0,4750.0,1,2,684000.0,100,58.3,0,dealer,0,343000.0,2014
honda,city,sv cvt,unknown,mid,petrol,automatic,10,96000.0,9600.0,1,2,960000.0,100,60.4,0,dealer,0,518000.0,2016
ford,figo,titanium 1.2 ti-vct,unknown,mid,petrol,manual,9,122000.0,13555.6,1,2,1098000.0,100,60.8,0,dealer,0,378000.0,2017
tata,altroz,xz diesel,unknown,economy,diesel,manual,5,99500.0,19900.0,1,1,497500.0,100,75.0,1,dealer,0,617000.0,2021
hyundai,verna,fluidic 1.6 vtvt sx opt at,unknown,mid,petrol,automatic,13,102000.0,7846.2,1,2,1326000.0,100,50.8,0,dealer,0,431000.0,2013
volkswagen,polo,highline plus 1.0 (p),unknown,mid,petrol,manual,7,111000.0,15857.1,1,2,777000.0,100,67.9,1,dealer,0,612000.0,2019
hyundai,grand i10,asta at 1.2 kappa vtvt,unknown,mid,petrol,automatic,10,82500.0,8250.0,1,2,825000.0,100,61.8,0,dealer,0,390000.0,2016
volkswagen,vento,highline plus 1.2 (p) at,unknown,mid,petrol,automatic,7,100500.0,14357.1,1,2,703500.0,100,69.0,0,dealer,0,700000.0,2019
mahindra,thar,lx hard top petrol at 4wd,unknown,mid,petrol,automatic,3,63500.0,21166.7,1,2,190500.0,100,84.6,1,dealer,0,1250000.0,2023
hyundai,elite i20,magna executive 1.2,unknown,mid,petrol,manual,9,70000.0,7777.8,1,2,630000.0,100,66.0,0,dealer,0,459000.0,2017
ford,ecosport,titanium 1.5 ti-vct,unknown,mid,petrol,manual,12,43000.0,3583.3,1,2,516000.0,100,59.7,0,dealer,0,476000.0,2014
hyundai,elite i20,asta 1.4 crdi,unknown,mid,diesel,manual,11,90500.0,8227.3,1,2,995500.0,100,58.0,0,dealer,0,503000.0,2015
datsun,go,t,unknown,budget,petrol,manual,12,70500.0,5875.0,1,0,846000.0,100,57.0,0,dealer,0,192000.0,2014
honda,city,sv cvt,unknown,mid,petrol,automatic,12,91000.0,7583.3,1,2,1092000.0,100,54.9,0,dealer,0,434000.0,2014
hyundai,i20,asta 1.4 at,unknown,mid,petrol,automatic,15,144000.0,9600.0,1,2,2160000.0,100,40.6,0,dealer,0,270000.0,2011
maruti suzuki,alto 800,vxi plus,unknown,economy,petrol,manual,3,18500.0,6166.7,1,1,55500.0,100,89.2,0,dealer,0,387000.0,2023
maruti suzuki,baleno,delta 1.2,unknown,economy,petrol,manual,8,55500.0,6937.5,1,1,444000.0,100,70.4,0,dealer,0,539000.0,2018
mercedes-benz,gla,200 d sport,unknown,luxury,diesel,automatic,7,58000.0,8285.7,1,4,406000.0,100,73.2,0,dealer,0,2150000.0,2019
mercedes-benz,b-class,b180 cdi,unknown,luxury,diesel,automatic,12,81000.0,6750.0,1,4,972000.0,100,55.9,0,dealer,0,900000.0,2014
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,9,35000.0,3888.9,1,1,315000.0,100,69.5,0,dealer,0,322000.0,2017
maruti suzuki,ignis,zeta 1.2 mt,unknown,economy,petrol,manual,8,101500.0,12687.5,1,1,812000.0,100,65.8,0,dealer,0,442000.0,2018
maruti suzuki,ciaz,alpha hybrid 1.5 at,unknown,economy,petrol,automatic,7,77500.0,11071.4,1,1,542500.0,100,71.2,0,dealer,0,705000.0,2019
maruti suzuki,wagon r 1.0,vxi,unknown,economy,petrol,manual,14,65500.0,4678.6,1,1,917000.0,100,51.4,0,dealer,0,295000.0,2012
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,10,129500.0,12950.0,1,1,1295000.0,100,57.0,0,dealer,0,325000.0,2016
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,12,86000.0,7166.7,1,1,1032000.0,100,55.4,0,dealer,0,317000.0,2014
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,13,51000.0,3923.1,1,1,663000.0,100,55.9,0,dealer,0,296000.0,2013
maruti suzuki,alto 800,lxi,unknown,economy,petrol,manual,13,65000.0,5000.0,1,1,845000.0,100,54.5,0,dealer,0,235000.0,2013
maruti suzuki,wagon r,lxi minor,unknown,economy,petrol,manual,16,101000.0,6312.5,1,1,1616000.0,100,41.9,0,dealer,0,181000.0,2010
maruti suzuki,vitara brezza,zdi,unknown,economy,diesel,manual,8,101500.0,12687.5,1,1,812000.0,100,65.8,0,dealer,0,705000.0,2018
maruti suzuki,xl6,alpha mt petrol,unknown,economy,petrol,manual,5,31000.0,6200.0,1,1,155000.0,100,81.9,0,dealer,0,1014000.0,2021
maruti suzuki,ritz,zxi bs-iv,unknown,economy,petrol,manual,10,102000.0,10200.0,1,1,1020000.0,100,59.8,0,dealer,0,330000.0,2016
maruti suzuki,dzire,vdi amt,unknown,economy,diesel,automatic,8,46000.0,5750.0,1,1,368000.0,100,71.4,0,dealer,0,661000.0,2018
maruti suzuki,ciaz,alpha 1.4 mt,unknown,economy,petrol,manual,9,50000.0,5555.6,1,1,450000.0,100,68.0,0,dealer,0,587000.0,2017
maruti suzuki,ciaz,alpha 1.4 at,unknown,economy,petrol,automatic,9,46000.0,5111.1,1,1,414000.0,100,68.4,0,dealer,0,557000.0,2017
maruti suzuki,alto 800,vxi,unknown,economy,petrol,manual,13,53500.0,4115.4,1,1,695500.0,100,55.6,0,dealer,0,259000.0,2013
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,13,62000.0,4769.2,1,1,806000.0,100,54.8,0,dealer,0,306000.0,2013
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,13,57000.0,4384.6,1,1,741000.0,100,55.3,0,dealer,0,255000.0,2013
maruti suzuki,wagon r 1.0,vxi,unknown,economy,petrol,manual,14,78500.0,5607.1,1,1,1099000.0,100,50.2,0,dealer,0,279000.0,2012
maruti suzuki,wagon r 1.0,vxi amt,unknown,economy,petrol,automatic,10,146000.0,14600.0,1,1,1460000.0,100,55.4,0,dealer,0,361000.0,2016
maruti suzuki,a-star,vxi,unknown,economy,petrol,manual,16,48500.0,3031.2,1,1,776000.0,100,47.2,0,dealer,0,204000.0,2010
maruti suzuki,ciaz,alpha 1.5,unknown,economy,petrol,manual,4,28500.0,7125.0,1,1,114000.0,100,85.2,0,dealer,0,812000.0,2022
maruti suzuki,a-star,vxi,unknown,economy,petrol,manual,14,67000.0,4785.7,1,1,938000.0,100,51.3,0,dealer,0,254000.0,2012
maruti suzuki,xl6,alpha mt petrol,unknown,economy,petrol,manual,4,53000.0,13250.0,1,1,212000.0,100,82.7,0,dealer,0,1056000.0,2022
maruti suzuki,s-presso,vxi plus,unknown,economy,petrol,manual,6,82500.0,13750.0,1,1,495000.0,100,73.8,0,dealer,0,356000.0,2020
maruti suzuki,grand vitara,alpha smart hybrid at,unknown,economy,petrol,automatic,4,23500.0,5875.0,1,1,94000.0,100,85.6,0,dealer,0,1424000.0,2022
maruti suzuki,a-star,vxi,unknown,economy,petrol,manual,15,75000.0,5000.0,1,1,1125000.0,100,47.5,0,dealer,0,199000.0,2011
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,10,69500.0,6950.0,1,1,695000.0,100,63.0,0,dealer,0,274000.0,2016
maruti suzuki,eeco,5 str ac,unknown,economy,petrol,manual,3,39000.0,13000.0,1,1,117000.0,100,87.1,0,dealer,0,531000.0,2023
maruti suzuki,wagon r 1.0,vxi,unknown,economy,petrol,manual,15,76000.0,5066.7,1,1,1140000.0,100,47.4,0,dealer,0,235000.0,2011
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,14,80500.0,5750.0,1,1,1127000.0,100,50.0,0,dealer,0,216000.0,2012
maruti suzuki,grand vitara,zeta smart hybrid,unknown,economy,petrol,manual,3,29000.0,9666.7,1,1,87000.0,100,88.1,0,dealer,0,1132000.0,2023
maruti suzuki,alto k10,vxi amt,unknown,economy,petrol,automatic,11,32500.0,2954.5,1,1,357500.0,100,63.8,0,dealer,0,293000.0,2015
maruti suzuki,vitara brezza,zdi ags,unknown,economy,diesel,automatic,8,74000.0,9250.0,1,1,592000.0,100,68.6,0,dealer,0,710000.0,2018
maruti suzuki,grand vitara,alpha plus intelligent hybrid ecvt,unknown,economy,hybrid,automatic,3,49000.0,16333.3,1,1,147000.0,100,86.1,1,dealer,0,1773000.0,2023
maruti suzuki,ciaz,zxi+ at,unknown,economy,petrol,automatic,10,73500.0,7350.0,1,1,735000.0,100,62.6,0,dealer,0,509000.0,2016
maruti suzuki,estilo,lxi bs-iv,unknown,economy,petrol,manual,12,47000.0,3916.7,1,1,564000.0,100,59.3,0,dealer,0,217000.0,2014
maruti suzuki,ciaz,zxi+ at,unknown,economy,petrol,automatic,10,149000.0,14900.0,1,1,1490000.0,100,55.1,0,dealer,0,518000.0,2016
maruti suzuki,baleno,alpha 1.2,unknown,economy,petrol,manual,9,105000.0,11666.7,1,1,945000.0,100,62.5,0,dealer,0,535000.0,2017
maruti suzuki,baleno,zeta 1.2 at,unknown,economy,petrol,automatic,10,89000.0,8900.0,1,1,890000.0,100,61.1,0,dealer,0,500000.0,2016
maruti suzuki,s-presso,vxi plus,unknown,economy,petrol,manual,4,64000.0,16000.0,1,1,256000.0,100,81.6,1,dealer,0,408000.0,2022
maruti suzuki,xl6,alpha plus at petrol,unknown,economy,petrol,automatic,2,24000.0,12000.0,1,1,48000.0,100,91.6,0,dealer,0,1414000.0,2024
maruti suzuki,grand vitara,zeta smart hybrid,unknown,economy,petrol,manual,3,36000.0,12000.0,1,1,108000.0,100,87.4,0,dealer,0,1236000.0,2023
maruti suzuki,a-star,vxi,unknown,economy,petrol,manual,15,80500.0,5366.7,1,1,1207500.0,100,47.0,0,dealer,0,185000.0,2011
maruti suzuki,vitara brezza,vdi ags,unknown,economy,diesel,automatic,8,59500.0,7437.5,1,1,476000.0,100,70.0,0,dealer,0,724000.0,2018
maruti suzuki,vitara brezza,zxi plus at shvs,unknown,economy,petrol,automatic,4,76000.0,19000.0,1,1,304000.0,100,80.4,1,dealer,0,978000.0,2022
maruti suzuki,wagon r 1.0,vxi,unknown,economy,petrol,manual,14,43500.0,3107.1,1,1,609000.0,100,53.6,0,dealer,0,264000.0,2012
maruti suzuki,baleno,zeta 1.2 at,unknown,economy,petrol,automatic,10,57500.0,5750.0,1,1,575000.0,100,64.2,0,dealer,0,509000.0,2016
maruti suzuki,dzire,zxi plus amt,unknown,economy,petrol,automatic,9,45000.0,5000.0,1,1,405000.0,100,68.5,0,dealer,0,599000.0,2017
maruti suzuki,grand vitara,alpha dual tone smart hybrid,unknown,economy,petrol,manual,4,23500.0,5875.0,1,1,94000.0,100,85.6,0,dealer,0,1289000.0,2022
maruti suzuki,a-star,vxi,unknown,economy,petrol,manual,13,35000.0,2692.3,1,1,455000.0,100,57.5,0,dealer,0,297000.0,2013
maruti suzuki,baleno,zeta 1.2 at,unknown,economy,petrol,automatic,9,30500.0,3388.9,1,1,274500.0,100,70.0,0,dealer,0,598000.0,2017
maruti suzuki,vitara brezza,vdi (o),unknown,economy,diesel,manual,8,95500.0,11937.5,1,1,764000.0,100,66.4,0,dealer,0,664000.0,2018
maruti suzuki,swift dzire,zdi amt,unknown,economy,diesel,automatic,10,113500.0,11350.0,1,1,1135000.0,100,58.6,0,dealer,0,494000.0,2016
maruti suzuki,swift,zxi plus amt dual tone,unknown,economy,petrol,automatic,4,85000.0,21250.0,1,1,340000.0,100,79.5,1,dealer,0,667000.0,2022
